,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,157048,430000807,云南铝业股份有限公司,000807.XSHE,2010-06-30,,2010-08-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,157049,430000807,云南铝业股份有限公司,000807.XSHE,2010-12-31,年度分红,2011-04-25,10转增3股派0.3元(含税),118397.9219,2011-05-18,10转增3股派0.3元(含税),118397.9219,2011-07-08,10转增3股派0.3元(含税),118397.9219,,3.0,0.3,,,,,,35519.3765,3551.9377,2011-07-14,,2011-07-15,,,2011-07-15,,,2011-07-15,,118397.9219,153917.2984,111867.8184,145428.1639,,2011-07-15,,,,313002,实施方案,
2,157050,430000807,云南铝业股份有限公司,000807.XSHE,2011-06-30,中期分红,2011-08-15,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,157051,430000807,云南铝业股份有限公司,000807.XSHE,2011-12-31,年度分红,2012-03-31,10派0.3元(含税),153917.2984,2012-04-26,10派0.3元(含税),153917.2984,2012-06-14,10派0.3元(含税),153917.2984,,,0.3,,,,,,,4617.519,2012-06-20,,2012-06-21,,,2012-06-21,,,,,153917.2984,,,,,,,,,313002,实施方案,
4,157052,430000807,云南铝业股份有限公司,000807.XSHE,2012-06-30,中期分红,2012-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,157053,430000807,云南铝业股份有限公司,000807.XSHE,2012-12-31,年度分红,2013-04-27,10派0.3元(含税),153917.2984,2013-06-29,10派0.3元(含税),153917.2984,2013-08-22,10派0.3元(含税),153917.2984,,,0.3,,,0.285,,,,4617.519,2013-08-27,,2013-08-28,,,2013-08-28,,,,,153917.2984,,,,,,,,,313002,实施方案,
6,157054,430000807,云南铝业股份有限公司,000807.XSHE,2013-06-30,中期分红,2013-08-16,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,157055,430000807,云南铝业股份有限公司,000807.XSHE,2013-12-31,年度分红,2014-04-28,不分配不转增,,2014-05-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
8,157056,430000807,云南铝业股份有限公司,000807.XSHE,2014-06-30,中期分红,2014-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,157057,430000807,云南铝业股份有限公司,000807.XSHE,2014-12-31,年度分红,2015-04-28,不分配不转增,,2015-06-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
10,157058,430000807,云南铝业股份有限公司,000807.XSHE,2015-06-30,中期分红,2015-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,157059,430000807,云南铝业股份有限公司,000807.XSHE,2015-12-31,年度分红,2016-04-25,不分配不转增,,2016-05-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,157060,430000807,云南铝业股份有限公司,000807.XSHE,2016-06-30,中期分红,2016-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,157061,430000807,云南铝业股份有限公司,000807.XSHE,2016-12-31,年度分红,2017-04-07,不分配不转增,,2017-06-03,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
14,157062,430000807,云南铝业股份有限公司,000807.XSHE,2017-06-30,中期分红,2017-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,44510,430000807,云南铝业股份有限公司,000807.XSHE,2017-12-31,年度分红,2018-03-20,10派0.70元（含税）,260683.8797,2018-04-11,10派0.70元（含税）,260683.8797,2018-05-16,10派0.70元（含税）,260683.8797,,,0.7,,,0.7,,,,18247.8716,2018-05-23,,2018-05-24,,,2018-05-24,,,,,260683.8797,,,,,,,,,313002,实施方案,
16,164977,430000807,云南铝业股份有限公司,000807.XSHE,2018-06-30,中期分红,2018-08-07,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
17,169492,430000807,云南铝业股份有限公司,000807.XSHE,2018-12-31,年度分红,2019-03-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
