,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000826,157672,430000826,启迪桑德环境资源股份有限公司,000826.XSHE,2011-12-31,年度分红,2012-04-06,10转增2股派1元(含税),41509.8665,2012-04-27,10转增2股派1元(含税),41509.8665,2012-05-03,10转增2股派1元(含税,41509.8665,1.0,4150.9867,2012-05-08,2012-05-09,2012-05-09,41509.8665,313002,实施方案
000969,161420,430000969,安泰科技股份有限公司,000969.XSHE,2011-12-31,年度分红,2012-03-10,10派1.2元(含税),85888.5048,2012-03-31,10派1.2元(含税),85888.5048,2012-05-03,10派1.2元(含税),86279.6348,1.2,10353.5562,2012-05-08,2012-05-09,2012-05-09,86279.6348,313002,实施方案
002399,9992,300012288,深圳市海普瑞药业集团股份有限公司,002399.XSHE,2011-12-31,年度分红,2012-03-28,10派6元(含税),80020.0,2012-04-21,10派6元(含税),80020.0,2012-05-03,10派6元(含税),80020.0,6.0,48012.0,2012-05-08,2012-05-09,2012-05-09,80020.0,313002,实施方案
600111,26059,420600111,中国北方稀土(集团)高科技股份有限公司,600111.XSHG,2011-12-31,年度分红,2012-03-27,10送10股派3.5元(含税),121102.2,2012-04-19,10送10股派3.5元(含税),121102.2,2012-04-25,10送10股派3.5元(含税),121102.2,3.5,42385.77,2012-05-03,2012-05-04,2012-05-09,121102.2,313002,实施方案
