,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600376,34551,420600376,北京首都开发股份有限公司,600376.XSHG,2012-06-30,中期分红,2012-08-23,10派1.4元(含税),149467.5,2012-09-14,10派1.4元(含税),149467.5,2012-09-24,10派1.4元(含税),149467.5,1.4,20925.45,2012-09-27,2012-09-28,2012-10-11,149467.5,313002,实施方案
601877,8303,300010254,浙江正泰电器股份有限公司,601877.XSHG,2012-06-30,中期分红,2012-08-18,10派2.9元（含税）,100500.0,2012-09-18,10派2.9元（含税）,100500.0,2012-09-25,10派2.9元（含税）,100500.0,2.9,29145.0,2012-09-28,2012-10-08,2012-10-11,100500.0,313002,实施方案
