,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,158695,430000876,新希望六和股份有限公司,000876.XSHE,2010-06-30,中期分红,2010-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,158696,430000876,新希望六和股份有限公司,000876.XSHE,2010-12-31,年度分红,2011-04-29,不分配不转增,,2011-05-20,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
2,158697,430000876,新希望六和股份有限公司,000876.XSHE,2011-06-30,中期分红,2011-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,158698,430000876,新希望六和股份有限公司,000876.XSHE,2011-12-31,年度分红,2012-04-26,10派1.7元(含税),173766.961,2012-05-30,10派1.7元(含税),173766.961,2012-07-10,10派1.7元(含税),173766.961,,,1.7,,,,,,,29540.3834,2012-07-17,,2012-07-18,,,2012-07-18,,,,,173766.961,,,,,,,,,313002,实施方案,
4,158699,430000876,新希望六和股份有限公司,000876.XSHE,2012-06-30,中期分红,2012-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,158700,430000876,新希望六和股份有限公司,000876.XSHE,2012-12-31,年度分红,2013-04-27,10派1.2元(含税),173766.961,2013-05-23,10派1.2元(含税),173766.961,2013-07-10,10派1.2元(含税),173766.961,,,1.2,,,1.14,,,,20852.0353,2013-07-17,,2013-07-18,,,2013-07-18,,,,,173766.961,,,,,,,,,313002,实施方案,
6,158701,430000876,新希望六和股份有限公司,000876.XSHE,2013-06-30,中期分红,2013-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,158702,430000876,新希望六和股份有限公司,000876.XSHE,2013-12-31,年度分红,2014-04-18,10派2.5元(含税),173766.961,2014-05-10,10派2.5元(含税),173766.961,2014-06-05,10派2.5元(含税),173766.961,,,2.5,,,2.375,,,,43441.7403,2014-06-11,,2014-06-12,,,2014-06-12,,,,,173766.961,,,,,,,,,313002,实施方案,
8,158703,430000876,新希望六和股份有限公司,000876.XSHE,2014-06-30,中期分红,2014-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,158704,430000876,新希望六和股份有限公司,000876.XSHE,2014-12-31,年度分红,2015-04-30,10派2.5元(含税),208411.7292,2015-05-22,10派2.5元(含税),208411.7292,2015-07-10,10派2.5元(含税),208411.7292,,,2.5,,,2.375,,,,52102.9323,2015-07-16,,2015-07-17,,,2015-07-17,,,,,208411.7292,,,,,,,,,313002,实施方案,
10,158705,430000876,新希望六和股份有限公司,000876.XSHE,2015-06-30,中期分红,2015-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,158706,430000876,新希望六和股份有限公司,000876.XSHE,2015-12-31,年度分红,2016-04-28,10转增10股派5.5元(含税),208411.7292,2016-05-27,10转增10股派5.5元(含税),208411.7292,2016-06-21,10转增10股派5.5元(含税),208411.7292,,10.0,5.5,,,5.5,,,208411.7292,114626.4511,2016-06-27,,2016-06-28,,,2016-06-28,,,2016-06-28,,208411.7292,416823.4584,172828.4815,345656.963,,2016-06-28,,,,313002,实施方案,
12,158707,430000876,新希望六和股份有限公司,000876.XSHE,2016-06-30,中期分红,2016-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,158708,430000876,新希望六和股份有限公司,000876.XSHE,2016-12-31,年度分红,2017-04-28,10派5元(含税),421601.5009,2017-06-23,10派5元(含税),421601.5009,2017-07-31,10派5元(含税),421601.5009,,,5.0,,,5.0,,,,210800.7505,2017-08-07,,2017-08-08,,,2017-08-08,,,,,421601.5009,,,,,,,,,313002,实施方案,
14,158709,430000876,新希望六和股份有限公司,000876.XSHE,2017-06-30,中期分红,2017-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,44566,430000876,新希望六和股份有限公司,000876.XSHE,2017-12-31,年度分红,2018-04-28,10派1.5元(含税),421601.5009,2018-05-23,10派1.5元(含税),421601.5009,2018-07-06,10派1.5元(含税),421601.5009,,,1.5,,,1.5,,,,63240.2251,2018-07-12,,2018-07-13,,,2018-07-13,,,,,421601.5009,,,,,,,,,313002,实施方案,
16,168325,430000876,新希望六和股份有限公司,000876.XSHE,2018-06-30,中期分红,2018-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
