,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,37250,420600498,烽火通信科技股份有限公司,600498.XSHG,2010-06-30,,2010-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,37251,420600498,烽火通信科技股份有限公司,600498.XSHG,2010-12-31,年度分红,2011-04-23,10派2元(含税),44233.6125,2011-05-28,10派2元(含税),44233.6125,2011-07-12,10派2元(含税),44233.6125,,,2.0,,,,,,,8846.7225,2011-07-15,,2011-07-18,,,2011-07-22,,,,,44233.6125,,,,2011-05-14:公司拟将分配股本基数调整为首期股权激励实施后的总股本。,,,,,313002,实施方案,
2,37252,420600498,烽火通信科技股份有限公司,600498.XSHG,2011-06-30,中期分红,2011-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,37253,420600498,烽火通信科技股份有限公司,600498.XSHG,2011-12-31,年度分红,2012-04-21,10派2.2元(含税),44233.6125,2012-05-12,10派2.2元(含税),44233.6125,2012-05-16,10派2.2元(含税),44233.6125,,,2.2,,,,,,,9731.3948,2012-05-21,,2012-05-22,,,2012-05-25,,,,,44233.6125,,,,,,,,,313002,实施方案,
4,37254,420600498,烽火通信科技股份有限公司,600498.XSHG,2012-06-30,中期分红,2012-08-15,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,37255,420600498,烽火通信科技股份有限公司,600498.XSHG,2012-12-31,年度分红,2013-04-20,10转增10股派3.2元(含税),48236.1275,2013-05-11,10转增10股派3.2元(含税),48236.1275,2013-05-16,10转增10股派3.2元(含税),48236.1275,,10.0,3.2,,,3.04,,,48236.1275,15435.5608,2013-05-21,,2013-05-22,,,2013-05-27,,,2013-05-23,,48236.1275,96472.255,44286.1275,88572.255,,2013-05-23,,,,313002,实施方案,
6,37256,420600498,烽火通信科技股份有限公司,600498.XSHG,2013-06-30,中期分红,2013-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,37257,420600498,烽火通信科技股份有限公司,600498.XSHG,2013-12-31,年度分红,2014-04-19,10派1.7元(含税),96571.96,2014-05-10,10派1.7元(含税),96571.96,2014-05-16,10派1.7元(含税),96571.96,,,1.7,,,1.615,,,,16417.2332,2014-05-21,,2014-05-22,,,2014-05-28,,,,,96571.96,,,,,,,,,313002,实施方案,
8,37258,420600498,烽火通信科技股份有限公司,600498.XSHG,2014-06-30,中期分红,2014-08-16,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,37259,420600498,烽火通信科技股份有限公司,600498.XSHG,2014-12-31,年度分红,2015-04-25,10派2.5元(含税),99512.955,2015-05-16,10派2.5元(含税),99512.955,2015-05-22,10派2.5元(含税),99512.955,,,2.5,,,2.375,,,,24878.2388,2015-05-27,,2015-05-28,,,2015-05-28,,,,,99512.955,,,,,,,,,313002,实施方案,
