,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600438,36043,420600438,通威股份有限公司,600438.XSHG,2014-12-31,年度分红,2015-03-31,10派2元(含税),81710.9632,2015-04-22,10派2元(含税),81710.9632,2015-05-12,10派2元(含税),81710.9632,2.0,1.9,16342.1926,2015-05-18,2015-05-19,2015-05-19,81710.9632,313002,实施方案
600633,130388,420600633,浙报数字文化集团股份有限公司,600633.XSHG,2014-12-31,年度分红,2015-04-02,10派2.2元(含税),118828.759,2015-04-23,10派2.2元(含税),118828.759,2015-05-13,10派2.2元(含税),118828.759,2.2,2.09,26142.327,2015-05-18,2015-05-19,2015-05-19,118828.759,313002,实施方案
601377,164347,460000076,兴业证券股份有限公司,601377.XSHG,2014-12-31,年度分红,2015-03-12,10派0.5元(含税),520000.0,2015-04-08,10派0.5元(含税),520000.0,2015-05-12,10派0.5元(含税),520000.0,0.5,0.475,26000.0,2015-05-18,2015-05-19,2015-05-19,520000.0,313002,实施方案
