,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000858,158334,430000858,宜宾五粮液股份有限公司,000858.XSHE,2011-12-31,年度分红,2012-03-28,10派5元(含税),379596.672,2012-04-21,10派5元(含税),379596.672,2012-05-09,10派5元(含税),379596.672,5.0,189798.336,2012-05-15,2012-05-16,2012-05-16,379596.672,313002,实施方案
000933,160539,430000933,河南神火煤电股份有限公司,000933.XSHE,2011-12-31,年度分红,2012-02-28,10派0.8元(含税),168000.0,2012-03-21,10派0.8元(含税),168000.0,2012-05-09,10派0.8元(含税),168000.0,0.8,13440.0,2012-05-15,2012-05-16,2012-05-16,168000.0,313002,实施方案
002555,14380,300018279,芜湖顺荣三七互娱网络科技股份有限公司,002555.XSHE,2011-12-31,年度分红,2012-03-30,10派0.3元(含税),13400.0,2012-04-20,10派0.3元(含税),13400.0,2012-05-09,10派0.3元(含税),13400.0,0.3,402.0,2012-05-15,2012-05-16,2012-05-16,13400.0,313002,实施方案
300085,10040,300012331,深圳市银之杰科技股份有限公司,300085.XSHE,2011-12-31,年度分红,2012-03-20,10派1.5元(含税),12000.0,2012-04-11,10派1.5元(含税),12000.0,2012-05-10,10派1.5元(含税),12000.0,1.5,1800.0,2012-05-15,2012-05-16,2012-05-16,12000.0,313002,实施方案
600373,34484,420600373,中文天地出版传媒股份有限公司,600373.XSHG,2011-12-31,年度分红,2012-03-10,10派8元(含税),56724.5018,2012-04-11,10派8元(含税),56724.5018,2012-05-03,10派8元(含税),56724.5018,8.0,45379.6014,2012-05-10,2012-05-11,2012-05-16,56724.5018,313002,实施方案
