,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,23487,420600036,招商银行股份有限公司,600036.XSHG,2010-06-30,,2010-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,23488,420600036,招商银行股份有限公司,600036.XSHG,2010-12-31,年度分红,2011-04-01,10派2.9元(含税),2157660.8885,2011-05-31,10派2.9元(含税),2157660.8885,2011-06-03,10派2.9元(含税),2157660.8885,,,2.9,,,,,,,625721.6577,2011-06-09,,2011-06-10,,,2011-06-16,,,,,2157660.8885,,,,,,,,,313002,实施方案,
2,23489,420600036,招商银行股份有限公司,600036.XSHG,2011-06-30,中期分红,2011-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,23490,420600036,招商银行股份有限公司,600036.XSHG,2011-12-31,年度分红,2012-03-29,10派4.2元(含税),2157660.8885,2012-05-31,10派4.2元(含税),2157660.8885,2012-06-01,10派4.2元(含税),2157660.8885,,,4.2,,,,,,,906217.5732,2012-06-06,,2012-06-07,,,2012-06-13,,,,,2157660.8885,,,,2012-3-29：以实施利润分配股权登记日总股本为基数，向登记在册的全体股东派发现金股息。,,,,,313002,实施方案,
4,23491,420600036,招商银行股份有限公司,600036.XSHG,2012-06-30,中期分红,2012-08-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,23492,420600036,招商银行股份有限公司,600036.XSHG,2012-12-31,年度分红,2013-03-29,10派6.3元(含税),2157660.8885,2013-06-01,10派6.3元(含税),2157660.8885,2013-06-04,10派6.3元(含税),2157660.8885,,,6.3,,,5.985,,,,1359326.3598,2013-06-07,,2013-06-13,,,2013-06-19,,,,,2157660.8885,,,,,,,,,313002,实施方案,
6,23493,420600036,招商银行股份有限公司,600036.XSHG,2013-06-30,中期分红,2013-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,23494,420600036,招商银行股份有限公司,600036.XSHG,2013-12-31,年度分红,2014-03-29,10派6.2元(含税),,2014-07-01,10派6.2元(含税),,2014-07-03,10派6.2元(含税),,,,6.2,,,6.2,,,,,2014-07-10,,2014-07-11,,,2014-07-11,,,,,,,,,以股权登记日总股本为基数,,,,,313002,实施方案,
8,23495,420600036,招商银行股份有限公司,600036.XSHG,2014-06-30,中期分红,2014-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,23496,420600036,招商银行股份有限公司,600036.XSHG,2014-12-31,年度分红,2015-03-19,10派6.7元(含税),2521984.56,2015-06-20,10派6.7元(含税),2521984.56,2015-06-25,10派6.7元(含税),2521984.56,,,6.7,,,6.365,,,,1689729.6552,2015-07-02,,2015-07-03,,,2015-07-03,,,,,2521984.56,,,,2015-3-19：以届时实施利润分配股权登记日的A股与H股总股本为基数。,,,,,313002,实施方案,
10,23497,420600036,招商银行股份有限公司,600036.XSHG,2015-06-30,中期分红,2015-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,23498,420600036,招商银行股份有限公司,600036.XSHG,2015-12-31,年度分红,2016-03-31,10派6.9元(含税),2521984.5601,2016-06-29,10派6.9元(含税),2521984.5601,2016-07-05,10派6.9元(含税),2521984.5601,,,6.9,,,6.9,,,,1740169.3465,2016-07-12,,2016-07-13,,,2016-07-13,,,,,2521984.5601,,,,,,,,,313002,实施方案,
12,23499,420600036,招商银行股份有限公司,600036.XSHG,2016-06-30,中期分红,2016-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,23500,420600036,招商银行股份有限公司,600036.XSHG,2016-12-31,年度分红,2017-03-25,10派7.4元(含税),,2017-05-27,10派7.4元(含税),,2017-06-06,10派7.4元(含税),2062894.4429,,,7.4,,,7.4,,,,1526541.8877,2017-06-13,,2017-06-14,,,2017-06-14,,,,,2062894.4429,,,,以届时实施利润分配股权登记日A股和H股总股本为基数,,,,,313002,实施方案,
14,23501,420600036,招商银行股份有限公司,600036.XSHG,2017-06-30,中期分红,2017-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,23502,420600036,招商银行股份有限公司,600036.XSHG,2017-12-31,年度分红,2018-03-24,10派8.4元(含税),,2018-06-28,10派8.4元(含税),,2018-07-05,10派8.4元(含税),2521984.5601,,,8.4,,,8.4,,,,2118467.0305,2018-07-11,,2018-07-12,,,2018-07-12,,,,,2521984.5601,,,,以实施利润分配股权登记日的A股与H股总股本为基数,,,,,313002,实施方案,
