,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,at_bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
000598,150633,430000598,成都市兴蓉环境股份有限公司,000598.XSHE,2012-12-31,年度分红,2013-03-15,10转增10股派0.5元(含税),149310.9301,2013-04-09,10转增10股派0.5元(含税),149310.9301,2013-04-15,10转增10股派0.5元(含税),149310.9301,10.0,0.5,0.475,149310.9301,7465.5465,2013-04-19,2013-04-22,2013-04-22,2013-04-22,149310.9301,298621.8602,86525.6104,173051.2208,2013-04-22,313002,实施方案
