,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000712,44414,430000712,广东锦龙发展股份有限公司,000712.XSHE,2017-12-31,年度分红,2018-03-22,10派1元(含税),89600.0,2018-06-16,10派1元(含税),89600.0,2018-08-04,10派1元(含税),89600.0,1.0,1.0,8960.0,2018-08-10,2018-08-13,2018-08-13,89600.0,313002,实施方案
600320,33000,420600320,上海振华重工(集团)股份有限公司,600320.XSHG,2017-12-31,年度分红,2018-03-30,10转增2股派0.5元(含税),439029.4584,2018-06-27,10转增2股派0.5元(含税),439029.4584,2018-08-07,10转增2股派0.5元(含税),439029.4584,0.5,0.5,21951.4729,2018-08-10,2018-08-13,2018-08-13,439029.4584,313002,实施方案
600637,43714,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2017-12-31,年度分红,2018-04-21,10转增3股派3.5元(含税),264125.2316,2018-06-16,10转增3股派3.5元(含税),264125.2316,2018-08-07,10转增3股派3.5元(含税),264125.2316,3.5,3.5,92443.8311,2018-08-10,2018-08-13,2018-08-13,264125.2316,313002,实施方案
