,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,4045,300003914,中煤新集能源股份有限公司,601918.XSHG,2010-06-30,,2010-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,4046,300003914,中煤新集能源股份有限公司,601918.XSHG,2010-12-31,年度分红,2011-03-31,10派2元(含税),185038.7,2011-05-18,10派2元(含税),185038.7,2011-06-17,10派2元(含税),185038.7,,,2.0,,,,,,,37007.74,2011-06-23,,2011-06-24,,,2011-07-01,,,,,185038.7,,,,,,,,,313002,实施方案,
2,4047,300003914,中煤新集能源股份有限公司,601918.XSHG,2011-06-30,中期分红,2011-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,4048,300003914,中煤新集能源股份有限公司,601918.XSHG,2011-12-31,年度分红,2012-03-28,10派2元(含税),185038.6896,2012-05-28,10派2元(含税),185038.6896,2012-07-13,10派2元(含税),185038.6896,,,2.0,,,,,,,37007.7379,2012-07-18,,2012-07-19,,,2012-07-25,,,,,185038.6896,,,,,,,,,313002,实施方案,
4,4049,300003914,中煤新集能源股份有限公司,601918.XSHG,2012-06-30,中期分红,2012-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,4050,300003914,中煤新集能源股份有限公司,601918.XSHG,2012-12-31,年度分红,2013-04-23,10送2转增2股派1元(含税),185038.6896,2013-06-22,10送2转增2股派1元(含税),185038.6896,2013-08-09,10送2转增2股派1元(含税),185038.6896,2.0,2.0,1.0,,,0.85,,37007.7379,37007.7379,18503.869,2013-08-14,,2013-08-15,,,2013-08-21,,2013-08-16,2013-08-16,,185038.6896,259054.1654,185038.6896,259054.1654,,2013-08-16,,,,313002,实施方案,
6,4051,300003914,中煤新集能源股份有限公司,601918.XSHG,2013-06-30,中期分红,2013-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,4052,300003914,中煤新集能源股份有限公司,601918.XSHG,2013-12-31,年度分红,2014-03-25,10派0.05元(含税),259054.18,2014-06-28,10派0.05元(含税),259054.18,2014-08-18,10派0.05元(含税),259054.18,,,0.05,,,0.0475,,,,1295.2709,2014-08-25,,2014-08-26,,,2014-08-26,,,,,259054.18,,,,,,,,,313002,实施方案,
8,4053,300003914,中煤新集能源股份有限公司,601918.XSHG,2014-06-30,中期分红,2014-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,4054,300003914,中煤新集能源股份有限公司,601918.XSHG,2014-12-31,年度分红,2015-04-18,不分配不转增,,2015-05-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
10,4055,300003914,中煤新集能源股份有限公司,601918.XSHG,2015-06-30,中期分红,2015-08-12,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,4056,300003914,中煤新集能源股份有限公司,601918.XSHG,2015-12-31,年度分红,2016-04-29,不分配不转增,,2016-05-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,4057,300003914,中煤新集能源股份有限公司,601918.XSHG,2016-06-30,中期分红,2016-08-12,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,4058,300003914,中煤新集能源股份有限公司,601918.XSHG,2016-12-31,年度分红,2017-03-17,不分配不转增,,2017-04-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
14,4059,300003914,中煤新集能源股份有限公司,601918.XSHG,2017-06-30,中期分红,2017-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,4060,300003914,中煤新集能源股份有限公司,601918.XSHG,2017-12-31,年度分红,2018-03-30,不分配不转增,,2018-05-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
16,165518,300003914,中煤新集能源股份有限公司,601918.XSHG,2018-06-30,中期分红,2018-08-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
17,169228,300003914,中煤新集能源股份有限公司,601918.XSHG,2018-12-31,年度分红,2019-03-22,10派0.1元(含税),259054.18,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
