,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,23297,420600028,中国石油化工股份有限公司,600028.XSHG,2010-06-30,中期分红,2010-08-23,10派0.8元（含税）,8670252.7774,,,,2010-09-07,10派0.8元（含税）,8670252.7774,,,0.8,,,,,,,693620.2222,2010-09-10,,2010-09-13,,,2010-09-30,,,,,8670252.7774,,,,,,,,,313002,实施方案,
1,23298,420600028,中国石油化工股份有限公司,600028.XSHG,2010-12-31,年度分红,2011-03-28,10派1.3元(含税),8670252.7774,2011-05-16,10派1.3元(含税),8670252.7774,2011-06-14,10派1.3元(含税),8670252.7774,,,1.3,,,,,,,1127132.8611,2011-06-17,,2011-06-20,,,2011-06-30,,,,,8670252.7774,,,,,,,,,313002,实施方案,
2,23299,420600028,中国石油化工股份有限公司,600028.XSHG,2011-06-30,中期分红,2011-08-29,10派1元(含税),,,,,2011-09-13,10派1元(含税),8670252.7774,,,1.0,,,,,,,867025.2777,2011-09-16,,2011-09-19,,,2011-09-28,,,,,8670252.7774,,,,2011-8-29:以2011年9月16日的总股数为基准派发。,,,,,313002,实施方案,
3,23300,420600028,中国石油化工股份有限公司,600028.XSHG,2011-12-31,年度分红,2012-03-26,10派2元(含税),8682027.6984,2012-05-14,10派2元(含税),8682027.6984,2012-05-22,10派2元(含税),8682027.6984,,,2.0,,,,,,,1736405.5397,2012-05-25,,2012-05-28,,,2012-06-07,,,,,8682027.6984,,,,2012-3-26：以2012年5月25日的总股数为基准派息,,,,,313002,实施方案,
4,23301,420600028,中国石油化工股份有限公司,600028.XSHG,2012-06-30,中期分红,2012-08-27,10派1元(含税),,,,,2012-09-11,10派1元(含税),8682027.6984,,,1.0,,,,,,,868202.7698,2012-09-14,,2012-09-17,,,2012-09-26,,,,,8682027.6984,,,,"2012-9-11：未披露股东大会审议情况；本次分红派息以2012年9月14日总股数为基数。
2012-8-27：按2012年9月14日（登记日）总股数计算，每股派息人民币0.1元（含税）进行现金股息分派。",,,,,313002,实施方案,
5,23302,420600028,中国石油化工股份有限公司,600028.XSHG,2012-12-31,年度分红,2013-03-25,10送2转增1股派2元(含税),,2013-05-30,10送2转增1股派2元(含税),,2013-06-13,10送2转增1股派2元(含税),8966559.6083,2.0,1.0,2.0,,,1.8,,1793311.9217,896655.9608,1793311.9217,2013-06-18,,2013-06-19,,,2013-06-25,,2013-06-19,2013-06-20,,8966559.6083,11656527.4908,8966559.6083,11656527.4908,以分红派息股权登记日公司的总股数为基准,2013-06-19,,,,313002,实施方案,
6,23303,420600028,中国石油化工股份有限公司,600028.XSHG,2013-06-30,中期分红,2013-08-26,10派0.9元(含税),,,,,2013-09-06,10派0.9元(含税),11656527.7972,,,0.9,,,0.855,,,,1049087.5017,2013-09-11,,2013-09-12,,,2013-09-17,,,,,11656527.7972,,,,"2013-10-09：确定分配股本基数为11656527.7972万股
2013-08-26：以2013年9月11日的总股数为基准派发。",,,,,313002,实施方案,
7,23304,420600028,中国石油化工股份有限公司,600028.XSHG,2013-12-31,年度分红,2014-03-24,10派1.5元(含税),,2014-05-12,10派1.5元(含税),,2014-05-27,10派1.5元(含税),,,,1.5,,,1.5,,,,,2014-05-30,,2014-06-03,,,2014-06-19,,,,,,,,,分配股本基数为分红派息股权登记日公司的总股数,,,,,313002,实施方案,
8,23305,420600028,中国石油化工股份有限公司,600028.XSHG,2014-06-30,中期分红,2014-08-23,10派0.9元(含税),,,,,2014-09-18,10派0.9元(含税),,,,0.9,,,0.9,,,,,2014-09-23,,2014-09-24,,,2014-09-24,,,,,,,,,分配股本基数为分红派息股权登记日(2014年9月23日)公司的总股数,,,,,313002,实施方案,
9,23306,420600028,中国石油化工股份有限公司,600028.XSHG,2014-12-31,年度分红,2015-03-23,10派1.1元(含税),12107120.9646,2015-05-28,10派1.1元(含税),12107120.9646,2015-06-15,10派1.1元(含税),12107120.9646,,,1.1,,,1.045,,,,1331783.3061,2015-06-18,,2015-06-19,,,2015-06-19,,,,,12107120.9646,,,,,,,,,313002,实施方案,
