,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000750,155310,430000750,国海证券股份有限公司,000750.XSHE,2012-12-31,年度分红,2013-03-22,10派0.3元(含税),179195.1572,2013-04-17,10派0.3元(含税),179195.1572,2013-05-22,10派0.3元(含税),179195.1572,0.3,0.285,5375.8547,2013-05-28,2013-05-29,2013-05-29,179195.1572,313002,实施方案
002028,163119,430002028,思源电气股份有限公司,002028.XSHE,2012-12-31,年度分红,2013-03-23,10派1元(含税),43968.0,2013-05-18,10派1元(含税),43968.0,2013-05-22,10派1元(含税),43968.0,1.0,0.95,4396.8,2013-05-28,2013-05-29,2013-05-29,43968.0,313002,实施方案
002081,850,300001283,苏州金螳螂建筑装饰股份有限公司,002081.XSHE,2012-12-31,年度分红,2013-04-24,10转增5股派2元(含税),78253.4324,2013-05-20,10转增5股派2元(含税),78253.4324,2013-05-23,10转增5股派2元(含税),78253.4324,2.0,1.9,15650.6865,2013-05-28,2013-05-29,2013-05-29,78253.4324,313002,实施方案
002493,12428,300015502,荣盛石化股份有限公司,002493.XSHE,2012-12-31,年度分红,2013-04-12,10派1元(含税),111200.0,2013-05-09,10派1元(含税),111200.0,2013-05-23,10派1元(含税),111200.0,1.0,0.95,11120.0,2013-05-28,2013-05-29,2013-05-29,111200.0,313002,实施方案
600008,22880,420600008,北京首创股份有限公司,600008.XSHG,2012-12-31,年度分红,2013-04-17,10派1.5元(含税),220000.0,2013-05-09,10派1.5元(含税),220000.0,2013-05-17,10派1.5元(含税),220000.0,1.5,1.425,33000.0,2013-05-22,2013-05-23,2013-05-29,220000.0,313002,实施方案
600795,137012,420600795,国电电力发展股份有限公司,600795.XSHG,2012-12-31,年度分红,2013-03-30,10派1.3元(含税),1722976.1285,2013-04-20,10派1.3元(含税),1722976.1285,2013-05-17,10派1.3元(含税),1722984.2877,1.3,1.235,223987.9574,2013-05-22,2013-05-23,2013-05-29,1722984.2877,313002,实施方案
