,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600839,43866,420600839,四川长虹电器股份有限公司,600839.XSHG,2017-12-31,年度分红,2018-04-18,10派0.12元(含税),2018-06-29,10派0.12元(含税),2018-07-31,10派0.12元(含税),461624.4222,0.12,0.12,5539.4931,2018-08-06,2018-08-07,2018-08-07,461624.4222,313002,实施方案
600886,43914,420600886,国投电力控股股份有限公司,600886.XSHG,2017-12-31,年度分红,2018-03-27,10派1.667元(含税),2018-06-09,10派1.667元(含税),2018-07-31,10派1.667元(含税),678602.3347,1.6669999999999998,1.6669999999999998,113123.0092,2018-08-06,2018-08-07,2018-08-07,678602.3347,313002,实施方案
