,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000539,148450,430000539,广东电力发展股份有限公司,000539.XSHE,2016-12-31,年度分红,2017-04-26,10派0.8元(含税),525028.3986,2017-05-18,10派0.8元(含税),525028.3986,2017-06-21,10派0.8元(含税),525028.3986,0.8,0.8,42002.2719,2017-06-27,2017-06-28,2017-06-28,525028.3986,313002,实施方案
000933,160549,430000933,河南神火煤电股份有限公司,000933.XSHE,2016-12-31,年度分红,2017-04-11,10派0.25元(含税),190050.0,2017-05-05,10派0.25元(含税),190050.0,2017-06-22,10派0.25元(含税),190050.0,0.25,0.25,4751.25,2017-06-27,2017-06-28,2017-06-28,190050.0,313002,实施方案
002399,10002,300012288,深圳市海普瑞药业集团股份有限公司,002399.XSHE,2016-12-31,年度分红,2017-04-28,10派2.5元(含税),124720.1704,2017-05-24,10派2.5元(含税),124720.1704,2017-06-21,10派2.5元(含税),124720.1704,2.5,2.5,31180.0426,2017-06-27,2017-06-28,2017-06-28,124720.1704,313002,实施方案
002498,12556,300015674,青岛汉缆股份有限公司,002498.XSHE,2016-12-31,年度分红,2017-04-27,10派0.36元(含税),332679.6,2017-05-24,10派0.36元(含税),332679.6,2017-06-21,10派0.36元(含税),332679.6,0.36,0.36,11976.4656,2017-06-27,2017-06-28,2017-06-28,332679.6,313002,实施方案
600033,23436,420600033,福建发展高速公路股份有限公司,600033.XSHG,2016-12-31,年度分红,2017-04-15,10派1.5元(含税),274440.0,2017-05-13,10派1.5元(含税),274440.0,2017-06-20,10派1.5元(含税),274440.0,1.5,1.5,41166.0,2017-06-27,2017-06-28,2017-06-28,274440.0,313002,实施方案
600098,25549,420600098,广州发展集团股份有限公司,600098.XSHG,2016-12-31,年度分红,2017-04-29,10派1元(含税),272619.6558,2017-06-03,10派1元(含税),272619.6558,2017-06-21,10派1元(含税),272619.6558,1.0,1.0,27261.9656,2017-06-27,2017-06-28,2017-06-28,272619.6558,313002,实施方案
600108,25947,420600108,甘肃亚盛实业(集团)股份有限公司,600108.XSHG,2016-12-31,年度分红,2017-04-28,10派0.04元(含税),194691.5121,2017-05-27,10派0.04元(含税),194691.5121,2017-06-21,10派0.04元(含税),194691.5121,0.04,0.04,778.7660000000001,2017-06-27,2017-06-28,2017-06-28,194691.5121,313002,实施方案
600737,134723,420600737,中粮屯河糖业股份有限公司,600737.XSHG,2016-12-31,年度分红,2017-04-18,10派1.3元(含税),205187.6155,2017-05-13,10派1.3元(含税),205187.6155,2017-06-22,10派1.3元(含税),205187.6155,1.3,1.3,26674.39,2017-06-27,2017-06-28,2017-06-28,205187.6155,313002,实施方案
601966,19033,300023113,山东玲珑轮胎股份有限公司,601966.XSHG,2016-12-31,年度分红,2017-04-25,10派1.66元(含税),120000.0,2017-05-16,10派1.66元(含税),120000.0,2017-06-22,10派1.66元(含税),120000.0,1.66,1.66,19920.0,2017-06-27,2017-06-28,2017-06-28,120000.0,313002,实施方案
