,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,156129,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2010-06-30,,2010-07-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,156130,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2010-12-31,年度分红,2011-03-18,10派1元(含税),101430.6324,2011-04-09,10派1元(含税),101430.6324,2011-05-05,10派1元(含税),101430.6324,,,1.0,,,,,,,10143.0632,2011-05-11,,2011-05-12,,,2011-05-12,,,,,101430.6324,,,,,,,,,313002,实施方案,
2,156131,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2011-06-30,中期分红,2011-08-10,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,156132,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2011-12-31,年度分红,2012-03-16,10派1元(含税),101430.6324,2012-04-13,10派1元(含税),101430.6324,2012-05-14,10派1元(含税),101430.6324,,,1.0,,,,,,,10143.0632,2012-05-17,,2012-05-18,,,2012-05-18,,,,,101430.6324,,,,,,,,,313002,实施方案,
4,156133,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2012-06-30,中期分红,2012-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,156134,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2012-12-31,年度分红,2013-04-20,10派0.5元(含税),101430.6324,2013-05-18,10派0.5元(含税),101430.6324,2013-05-30,10派0.5元(含税),101430.6324,,,0.5,,,0.475,,,,5071.5316,2013-06-05,,2013-06-06,,,2013-06-06,,,,,101430.6324,,,,,,,,,313002,实施方案,
6,156135,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2013-06-30,中期分红,2013-08-20,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,156136,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2013-12-31,年度分红,2014-04-22,10派0.15元(含税),101430.6324,2014-05-17,10派0.15元(含税),101430.6324,2014-06-07,10派0.15元(含税),101430.6324,,,0.15,,,0.1425,,,,1521.4595,2014-06-12,,2014-06-13,,,2014-06-13,,,,,101430.6324,,,,,,,,,313002,实施方案,
8,156137,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2014-06-30,中期分红,2014-08-14,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,156138,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2014-12-31,年度分红,2015-04-23,10派0.1元(含税),101430.6324,2015-05-16,10派0.1元(含税),101430.6324,2015-06-25,10派0.1元(含税),101430.6324,,,0.1,,,0.095,,,,1014.3063,2015-06-30,,2015-07-01,,,2015-07-01,,,,,101430.6324,,,,,,,,,313002,实施方案,
10,156139,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2015-06-30,中期分红,2015-08-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,156140,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2015-12-31,年度分红,2016-04-22,不分配不转增,,2016-06-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,156141,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2016-06-30,中期分红,2016-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,156142,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2016-12-31,年度分红,2017-04-21,不分配不转增,,2017-05-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
14,156143,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2017-06-30,中期分红,2017-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,44482,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2017-12-31,年度分红,2018-04-11,10派2元(含税),101430.6324,2018-05-10,10派2元(含税),101430.6324,2018-06-13,10派2元(含税),101430.6324,,,2.0,,,2.0,,,,20286.1265,2018-06-20,,2018-06-21,,,2018-06-21,,,,,101430.6324,,,,,,,,,313002,实施方案,
16,168312,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2018-06-30,中期分红,2018-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
17,169172,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2018-12-31,年度分红,2019-03-20,10派2元(含税),101430.6324,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,313005,公司预案,
