,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,6863,300008416,浙江核新同花顺网络信息股份有限公司,300033.XSHE,2010-06-30,,2010-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,6864,300008416,浙江核新同花顺网络信息股份有限公司,300033.XSHE,2010-12-31,年度分红,2011-03-22,10派2.1元(含税),13440.0,2011-04-12,10派2.1元(含税),13440.0,2011-04-22,10派2.1元(含税),13440.0,,,2.1,,,,,,,2822.4,2011-04-28,,2011-04-29,,,2011-04-29,,,,,13440.0,,,,,,,,,313002,实施方案,
2,6865,300008416,浙江核新同花顺网络信息股份有限公司,300033.XSHE,2011-06-30,中期分红,2011-08-16,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,6866,300008416,浙江核新同花顺网络信息股份有限公司,300033.XSHE,2011-12-31,年度分红,2012-04-17,10派1.4元(含税),13440.0,2012-05-09,10派1.4元(含税),13440.0,2012-05-11,10派1.4元(含税),13440.0,,,1.4,,,,,,,1881.6,2012-05-16,,2012-05-17,,,2012-05-17,,,,,13440.0,,,,,,,,,313002,实施方案,
4,6867,300008416,浙江核新同花顺网络信息股份有限公司,300033.XSHE,2012-06-30,中期分红,2012-08-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,6868,300008416,浙江核新同花顺网络信息股份有限公司,300033.XSHE,2012-12-31,年度分红,2013-04-22,10派0.6元（含税）,13440.0,2013-05-16,10派0.6元（含税）,13440.0,2013-05-20,10派0.6元（含税）,13440.0,,,0.6,,,0.6,,,,806.4,2013-05-27,,2013-05-28,,,2013-05-28,,,,,13440.0,,,,,,,,,313002,实施方案,
6,6869,300008416,浙江核新同花顺网络信息股份有限公司,300033.XSHE,2013-06-30,中期分红,2013-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,6870,300008416,浙江核新同花顺网络信息股份有限公司,300033.XSHE,2013-12-31,年度分红,2014-04-12,10转增10股派0.6元(含税),13440.0,2014-05-08,10转增10股派0.6元(含税),13440.0,2014-05-10,10转增10股派0.6元(含税),13440.0,,10.0,0.6,,,0.57,,,13440.0,806.4,2014-05-15,,2014-05-16,,,2014-05-16,,,2014-05-16,,13440.0,26880.0,6506.532,13013.064,,2014-05-16,,,,313002,实施方案,
8,6871,300008416,浙江核新同花顺网络信息股份有限公司,300033.XSHE,2014-06-30,中期分红,2014-08-16,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,6872,300008416,浙江核新同花顺网络信息股份有限公司,300033.XSHE,2014-12-31,年度分红,2015-03-21,10转增10股派0.8元(含税),26880.0,2015-04-16,10转增10股派0.8元(含税),26880.0,2015-04-18,10转增10股派0.8元(含税),26880.0,,10.0,0.8,,,0.76,,,26880.0,2150.4,2015-04-23,,2015-04-24,,,2015-04-24,,,2015-04-24,,26880.0,53760.0,13099.9038,26199.8076,,2015-04-24,,,,313002,实施方案,
