,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,2762,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2010-06-30,,2010-08-06,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,2763,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2010-12-31,年度分红,2011-03-18,10送2转增1股派1元(含税),143360.0,2011-04-09,10送2转增1股派1元(含税),143360.0,2011-05-25,10送2转增1股派1元(含税),143360.0,2.0,1.0,1.0,,,,,28672.0,14336.0,14336.0,2011-05-30,,2011-05-31,,,2011-05-31,,2011-05-31,2011-05-31,,143360.0,186368.0,124872.232,162333.9016,,2011-05-31,,,,313002,实施方案,
2,2764,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2011-06-30,中期分红,2011-08-08,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,2765,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2011-12-31,年度分红,2012-03-20,10派1.2元(含税),186368.0,2012-04-11,10派1.2元(含税),186368.0,2012-06-01,10派1.2元(含税),186368.0,,,1.2,,,,,,,22364.16,2012-06-07,,2012-06-08,,,2012-06-08,,,,,186368.0,,,,,,,,,313002,实施方案,
4,2766,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2012-06-30,中期分红,2012-08-15,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,2767,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2012-12-31,年度分红,2013-03-20,10派1.5元(含税),,2013-04-13,10派1.5元(含税),,2013-05-24,10派1.5元(含税),188102.97,,,1.5,,,1.425,,,,28215.4455,2013-05-29,,2013-05-30,,,2013-05-30,,,,,188102.97,,,,2013-03-20：以分红派息股权登记日总股本为基数。,,,,,313002,实施方案,
6,2768,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2013-06-30,中期分红,2013-08-15,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,2769,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2013-12-31,年度分红,2014-03-18,10派2元(含税),,2014-04-17,10派2元(含税),,2014-05-29,10派2元(含税),189272.903,,,2.0,,,1.9,,,,37854.5806,2014-06-04,,2014-06-05,,,2014-06-05,,,,,189272.903,,,,分配股本基数为分红派息股权登记日公司总股本,,,,,313002,实施方案,
8,2770,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2014-06-30,中期分红,2014-08-20,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,2771,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2014-12-31,年度分红,2015-03-20,10送4.5转增5.5股派2元(含税),190528.4913,2015-05-09,10送4.5转增5.5股派2元(含税),190528.4913,2015-06-03,10送4.5转增5.5股派2元(含税),190681.5583,4.5,5.5,2.0,,,1.675,,85806.7012,104874.8571,38136.3117,2015-06-09,,2015-06-10,,,2015-06-10,,2015-06-10,2015-06-10,,190681.5583,381363.1166,167770.7371,335541.4742,2015-06-03：本次分配股本基数由190528.4913万股调整为190681.5583万股。,2015-06-10,,,,313002,实施方案,
10,2772,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2015-06-30,中期分红,2015-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,2773,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2015-12-31,年度分红,2016-04-23,10派2.5元(含税),434816.3851,2016-05-17,10派2.5元(含税),434816.3851,2016-06-17,10派2.5元(含税),434816.3851,,,2.5,,,2.5,,,,108704.0963,2016-06-23,,2016-06-24,,,2016-06-24,,,,,434816.3851,,,,,,,,,313002,实施方案,
12,2774,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2016-06-30,中期分红,2016-08-04,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,2775,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2016-12-31,年度分红,2017-04-20,10派4元(含税),434816.3851,2017-05-11,10派4元(含税),434816.3851,2017-06-23,10派4元(含税),434816.3851,,,4.0,,,4.0,,,,173926.554,2017-06-28,,2017-06-29,,,2017-06-29,,,,,434816.3851,,,,,,,,,313002,实施方案,
14,2776,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2017-06-30,中期分红,2017-08-11,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,2777,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2017-12-31,年度分红,2018-04-11,10派4.2元(含税),434816.3851,2018-05-09,10派4.2元(含税),434816.3851,2018-06-27,10派4.2元(含税),434816.3851,,,4.2,,,4.2,,,,182622.8817,2018-07-03,,2018-07-04,,,2018-07-04,,,,,434816.3851,,,,,,,,,313002,实施方案,
16,165225,300003361,荣盛房地产发展股份有限公司,002146.XSHE,2018-06-30,中期分红,2018-08-15,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
