,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600362,34141,420600362,江西铜业股份有限公司,600362.XSHG,2010-12-31,年度分红,2011-03-30,10派2元(含税),346272.9405,2011-06-10,10派2元(含税),346272.9405,2011-07-18,10派2元(含税),346272.9405,2.0,69254.5881,2011-07-21,2011-07-22,2011-07-28,346272.9405,313002,实施方案
600859,139647,420600859,王府井集团股份有限公司,600859.XSHG,2010-12-31,年度分红,2011-03-25,10派3元(含税),41764.1906,2011-06-30,10派3元(含税),41764.1906,2011-07-18,10派3元(含税),41764.1906,3.0,12529.2572,2011-07-21,2011-07-22,2011-07-28,41764.1906,313002,实施方案
