,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
600160,27707,420600160,浙江巨化股份有限公司,600160.XSHG,2010-12-31,年度分红,2011-02-18,10转增3股派2.5元(含税),61248.0,2011-03-12,10转增3股派2.5元(含税),61248.0,2011-03-21,10转增3股派2.5元(含税),61248.0,3.0,2.5,18374.4,15312.0,2011-03-24,2011-03-25,2011-03-30,2011-03-28,61248.0,79622.4,61248.0,79622.4,2011-03-25,313002,实施方案
