,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,164445,460000644,西部证券股份有限公司,002673.XSHE,2012-06-30,中期分红,2012-08-07,10派4.50元（含税）,120000.0,2012-10-24,10派4.50元（含税）,120000.0,2012-12-04,10派4.50元（含税）,120000.0,,,4.5,,,4.05,,,,54000.0,2012-12-10,,2012-12-11,,,2012-12-11,,,,,120000.0,,,,2012-09-21：公司利润分配方案由不分配不转增变更为以2012年6月30日总股本12亿股为基数，向全体股东每10股派发现金红利4.50元（含税）,,,,,313002,实施方案,
1,164446,460000644,西部证券股份有限公司,002673.XSHE,2012-12-31,年度分红,2013-04-22,10派0.7元(含税),120000.0,2013-05-16,10派0.7元(含税),120000.0,2013-06-27,10派0.7元(含税),120000.0,,,0.7,,,0.665,,,,8400.0,2013-07-03,,2013-07-04,,,2013-07-04,,,,,120000.0,,,,,,,,,313002,实施方案,
2,164447,460000644,西部证券股份有限公司,002673.XSHE,2013-06-30,中期分红,2013-07-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,164448,460000644,西部证券股份有限公司,002673.XSHE,2013-12-31,年度分红,2014-04-25,10派0.63元(含税),120000.0,2014-05-20,10派0.63元(含税),120000.0,2014-06-06,10派0.63元(含税),120000.0,,,0.63,,,0.5985,,,,7560.0,2014-06-12,,2014-06-13,,,2014-06-13,,,,,120000.0,,,,,,,,,313002,实施方案,
4,164449,460000644,西部证券股份有限公司,002673.XSHE,2014-06-30,中期分红,2014-07-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,164450,460000644,西部证券股份有限公司,002673.XSHE,2014-12-31,年度分红,2015-04-28,10送5转增5股派1.5元(含税),139778.481,2015-05-20,10送5转增5股派1.5元(含税),139778.481,2015-06-04,10送5转增5股派1.5元(含税),139778.481,5.0,5.0,1.5,,,1.175,,69889.2405,69889.2405,20966.7722,2015-06-11,,2015-06-12,,,2015-06-12,,2015-06-12,2015-06-12,,139778.481,279556.962,115000.0,230000.0,,2015-06-12,,,,313002,实施方案,
6,164451,460000644,西部证券股份有限公司,002673.XSHE,2015-06-30,中期分红,2015-08-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,164452,460000644,西部证券股份有限公司,002673.XSHE,2015-12-31,年度分红,2016-04-21,10派2.2元(含税),279556.962,2016-05-12,10派2.2元(含税),279556.962,2016-06-13,10派2.2元(含税),279556.962,,,2.2,,,2.2,,,,61502.5316,2016-06-16,,2016-06-17,,,2016-06-17,,,,,279556.962,,,,,,,,,313002,实施方案,
8,164453,460000644,西部证券股份有限公司,002673.XSHE,2016-06-30,中期分红,2016-07-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,164454,460000644,西部证券股份有限公司,002673.XSHE,2016-12-31,年度分红,2017-04-26,10派1.1元(含税),350183.977,2017-05-18,10派1.1元(含税),350183.977,2017-06-09,10派1.1元(含税),350183.977,,,1.1,,,1.1,,,,38520.2375,2017-06-15,,2017-06-16,,,2017-06-16,,,,,350183.977,,,,,,,,,313002,实施方案,
10,164455,460000644,西部证券股份有限公司,002673.XSHE,2017-06-30,中期分红,2017-08-16,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,44857,460000644,西部证券股份有限公司,002673.XSHE,2017-12-31,年度分红,2018-04-20,10派0.7元(含税),350183.977,2018-05-16,10派0.7元(含税),350183.977,2018-06-14,10派0.7元(含税),350183.977,,,0.7,,,0.7,,,,24512.8784,2018-06-21,,2018-06-22,,,2018-06-22,,,,,350183.977,,,,,,,,,313002,实施方案,
12,166340,460000644,西部证券股份有限公司,002673.XSHE,2018-06-30,中期分红,2018-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
