,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
300136,12105,300014767,深圳市信维通信股份有限公司,300136.XSHE,2017-12-31,年度分红,2018-04-18,10派0.8元(含税),98283.4638,2018-06-27,10派0.8元(含税),98283.4638,2018-07-25,10派0.8元(含税),98283.4638,0.8,0.8,7862.6771,2018-07-31,2018-08-01,2018-08-01,98283.4638,313002,实施方案
600837,43864,420600837,海通证券股份有限公司,600837.XSHG,2017-12-31,年度分红,2018-03-28,10派2.3元(含税),1150170.0,2018-06-22,10派2.3元(含税),1150170.0,2018-07-24,10派2.3元(含税),1150170.0,2.3,2.3,264539.1,2018-07-31,2018-08-01,2018-08-01,1150170.0,313002,实施方案
