,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,638,300000981,日照港股份有限公司,600017.XSHG,2010-06-30,中期分红,2010-08-03,10转增5股,151010.204,2010-08-20,10转增5股,151010.204,2010-09-09,10转增5股,151010.204,,5.0,,,,,,,75505.102,,2010-09-15,,2010-09-16,,,,,,2010-09-17,,151010.204,226515.306,151010.204,226515.306,,2010-09-17,,,,313002,实施方案,
1,639,300000981,日照港股份有限公司,600017.XSHG,2010-12-31,年度分红,2011-03-30,不分配不转增,,2011-04-20,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
2,640,300000981,日照港股份有限公司,600017.XSHG,2011-06-30,中期分红,2011-08-09,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,641,300000981,日照港股份有限公司,600017.XSHG,2011-12-31,年度分红,2012-04-27,10派0.6元(含税),307565.3888,2012-05-18,10派0.6元(含税),307565.3888,2012-06-11,10派0.6元(含税),307565.3888,,,0.6,,,,,,,18453.9233,2012-06-14,,2012-06-15,,,2012-06-21,,,,,307565.3888,,,,,,,,,313002,实施方案,
4,642,300000981,日照港股份有限公司,600017.XSHG,2012-06-30,中期分红,2012-07-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,643,300000981,日照港股份有限公司,600017.XSHG,2012-12-31,年度分红,2013-03-30,不分配不转增,,2013-04-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
6,644,300000981,日照港股份有限公司,600017.XSHG,2013-06-30,中期分红,2013-08-13,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,645,300000981,日照港股份有限公司,600017.XSHG,2013-12-31,年度分红,2014-03-18,10派0.4元(含税),307565.3888,2014-04-16,10派0.4元(含税),307565.3888,2014-05-13,10派0.4元(含税),307565.3888,,,0.4,,,0.38,,,,12302.6156,2014-05-16,,2014-05-19,,,2014-05-23,,,,,307565.3888,,,,,,,,,313002,实施方案,
8,646,300000981,日照港股份有限公司,600017.XSHG,2014-06-30,中期分红,2014-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,647,300000981,日照港股份有限公司,600017.XSHG,2014-12-31,年度分红,2015-03-24,10派0.4元(含税),307565.3888,2015-04-16,10派0.4元(含税),307565.3888,2015-05-28,10派0.4元(含税),307565.3888,,,0.4,,,0.38,,,,12302.6156,2015-06-02,,2015-06-03,,,2015-06-03,,,,,307565.3888,,,,,,,,,313002,实施方案,
10,648,300000981,日照港股份有限公司,600017.XSHG,2015-06-30,中期分红,2015-08-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,649,300000981,日照港股份有限公司,600017.XSHG,2015-12-31,年度分红,2016-04-06,不分配不转增,,2016-04-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,650,300000981,日照港股份有限公司,600017.XSHG,2016-06-30,中期分红,2016-07-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,651,300000981,日照港股份有限公司,600017.XSHG,2016-12-31,年度分红,2017-03-28,10派0.1元(含税),307565.3888,2017-04-27,10派0.1元(含税),307565.3888,2017-06-07,10派0.1元(含税),307565.3888,,,0.1,,,0.1,,,,3075.6539,2017-06-13,,2017-06-14,,,2017-06-14,,,,,307565.3888,,,,,,,,,313002,实施方案,
14,652,300000981,日照港股份有限公司,600017.XSHG,2017-06-30,中期分红,2017-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,653,300000981,日照港股份有限公司,600017.XSHG,2017-12-31,年度分红,2018-03-20,10派0.2元(含税),307565.3888,2018-04-13,10派0.2元(含税),307565.3888,2018-06-01,10派0.2元(含税),307565.3888,,,0.2,,,0.2,,,,6151.3078,2018-06-07,,2018-06-08,,,2018-06-08,,,,,307565.3888,,,,,,,,,313002,实施方案,
16,165663,300000981,日照港股份有限公司,600017.XSHG,2018-06-30,中期分红,2018-08-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
17,169418,300000981,日照港股份有限公司,600017.XSHG,2018-12-31,年度分红,2019-03-26,10派0.2元(含税),307565.3888,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
