,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,154267,430000712,广东锦龙发展股份有限公司,000712.XSHE,2010-06-30,,2010-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,154268,430000712,广东锦龙发展股份有限公司,000712.XSHE,2010-12-31,年度分红,2011-04-28,不分配不转增,,2011-06-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
2,154269,430000712,广东锦龙发展股份有限公司,000712.XSHE,2011-06-30,中期分红,2011-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,154270,430000712,广东锦龙发展股份有限公司,000712.XSHE,2011-12-31,年度分红,2012-03-21,不分配不转增,,2012-06-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
4,154271,430000712,广东锦龙发展股份有限公司,000712.XSHE,2012-06-30,中期分红,2012-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,154272,430000712,广东锦龙发展股份有限公司,000712.XSHE,2012-12-31,年度分红,2013-03-30,10派1元(含税),44800.0,2013-06-27,10派1元(含税),44800.0,2013-07-18,10派1元(含税),44800.0,,,1.0,,,0.95,,,,4480.0,2013-07-23,,2013-07-24,,,2013-07-24,,,,,44800.0,,,,,,,,,313002,实施方案,
6,154273,430000712,广东锦龙发展股份有限公司,000712.XSHE,2013-06-30,中期分红,2013-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,154274,430000712,广东锦龙发展股份有限公司,000712.XSHE,2013-12-31,年度分红,2014-03-11,10转增10股派2元(含税),44800.0,2014-05-05,10转增10股派2元(含税),44800.0,2014-05-19,10转增10股派2元(含税),44800.0,,10.0,2.0,,,1.9,,,44800.0,8960.0,2014-05-22,,2014-05-23,,,2014-05-23,,,2014-05-23,,44800.0,89600.0,22394.4364,44788.8728,,2014-05-23,,,,313002,实施方案,
8,154275,430000712,广东锦龙发展股份有限公司,000712.XSHE,2014-06-30,中期分红,2014-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,154276,430000712,广东锦龙发展股份有限公司,000712.XSHE,2014-12-31,年度分红,2015-04-15,10派1元(含税),89600.0,2015-07-01,10派1元(含税),89600.0,2015-07-21,10派1元(含税),89600.0,,,1.0,,,0.95,,,,8960.0,2015-07-24,,2015-07-27,,,2015-07-27,,,,,89600.0,,,,,,,,,313002,实施方案,
10,154277,430000712,广东锦龙发展股份有限公司,000712.XSHE,2015-06-30,中期分红,2015-07-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,154278,430000712,广东锦龙发展股份有限公司,000712.XSHE,2015-12-31,年度分红,2016-03-29,10派1元(含税),89600.0,2016-06-01,10派1元(含税),89600.0,2016-06-03,10派1元(含税),89600.0,,,1.0,,,1.0,,,,8960.0,2016-06-08,,2016-06-13,,,2016-06-13,,,,,89600.0,,,,,,,,,313002,实施方案,
12,154279,430000712,广东锦龙发展股份有限公司,000712.XSHE,2016-06-30,中期分红,2016-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,154280,430000712,广东锦龙发展股份有限公司,000712.XSHE,2016-12-31,年度分红,2017-03-17,10派1元(含税),89600.0,2017-06-30,10派1元(含税),89600.0,2017-07-11,10派1元(含税),89600.0,,,1.0,,,1.0,,,,8960.0,2017-07-14,,2017-07-17,,,2017-07-17,,,,,89600.0,,,,,,,,,313002,实施方案,
14,154281,430000712,广东锦龙发展股份有限公司,000712.XSHE,2017-06-30,中期分红,2017-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,44414,430000712,广东锦龙发展股份有限公司,000712.XSHE,2017-12-31,年度分红,2018-03-22,10派1元(含税),89600.0,2018-06-16,10派1元(含税),89600.0,2018-08-04,10派1元(含税),89600.0,,,1.0,,,1.0,,,,8960.0,2018-08-10,,2018-08-13,,,2018-08-13,,,,,89600.0,,,,,,,,,313002,实施方案,
16,168308,430000712,广东锦龙发展股份有限公司,000712.XSHE,2018-06-30,中期分红,2018-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
17,169367,430000712,广东锦龙发展股份有限公司,000712.XSHE,2018-12-31,年度分红,2019-03-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
