,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600096,25463,420600096,云南云天化股份有限公司,600096.XSHG,2013-12-31,年度分红,2014-03-31,10派1元(含税),112907.8166,2014-06-27,10派1元(含税),112907.8166,2014-08-15,10派1元(含税),112907.8166,1.0,0.95,11290.7817,2014-08-21,2014-08-22,2014-08-22,112907.8166,313002,实施方案
601727,5797,300005766,上海电气集团股份有限公司,601727.XSHG,2013-12-31,年度分红,2014-03-29,10派0.7465元(含税),1282362.666,2014-06-28,10派0.7465元(含税),1282362.666,2014-08-15,10派0.7465元(含税),1282362.666,0.7465,0.7092,95728.373,2014-08-21,2014-08-22,2014-08-22,1282362.666,313002,实施方案
