,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002050,163693,430002050,浙江三花智能控制股份有限公司,002050.XSHE,2014-12-31,年度分红,2015-03-13,10转增10股派1元(含税),77315.8531,2015-04-03,10转增10股派1元(含税),77315.8531,2015-04-14,10转增10股派1元(含税),77315.8531,1.0,0.95,7731.5853,2015-04-20,2015-04-21,2015-04-21,77315.8531,313002,实施方案
600666,131800,420600666,奥瑞德光电股份有限公司,600666.XSHG,2014-12-31,年度分红,2015-03-12,10派0.11元(含税),29014.6298,2015-04-03,10派0.11元(含税),29014.6298,2015-04-15,10派0.11元(含税),29014.6298,0.11,0.1045,319.1609,2015-04-20,2015-04-21,2015-04-21,29014.6298,313002,实施方案
