,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,3940,300003909,上海二三四五网络控股集团股份有限公司,002195.XSHE,2010-06-30,,2010-08-20,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,3941,300003909,上海二三四五网络控股集团股份有限公司,002195.XSHE,2010-12-31,年度分红,2011-04-13,10转增5股派1元(含税),7462.0,2011-05-13,10转增5股派1元(含税),7462.0,2011-05-21,10转增5股派1元(含税),7462.0,,5.0,1.0,,,,,,3731.0,746.2,2011-05-26,,2011-05-27,,,2011-05-27,,,2011-05-27,,7462.0,11193.0,5245.1425,7867.7138,,2011-05-27,,,,313002,实施方案,
2,3942,300003909,上海二三四五网络控股集团股份有限公司,002195.XSHE,2011-06-30,中期分红,2011-08-10,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,3943,300003909,上海二三四五网络控股集团股份有限公司,002195.XSHE,2011-12-31,年度分红,2012-04-18,10派1元(含税),11396.0,2012-05-15,10派1元(含税),11396.0,2012-05-17,10派1元(含税),11396.0,,,1.0,,,,,,,1139.6,2012-05-22,,2012-05-23,,,2012-05-23,,,,,11396.0,,,,,,,,,313002,实施方案,
4,3944,300003909,上海二三四五网络控股集团股份有限公司,002195.XSHE,2012-06-30,中期分红,2012-08-10,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,3945,300003909,上海二三四五网络控股集团股份有限公司,002195.XSHE,2012-12-31,年度分红,2013-04-10,10派1元(含税),11396.0,2013-05-14,10派1元(含税),11396.0,2013-05-16,10派1元(含税),11396.0,,,1.0,,,0.95,,,,1139.6,2013-05-22,,2013-05-23,,,2013-05-23,,,,,11396.0,,,,,,,,,313002,实施方案,
6,3946,300003909,上海二三四五网络控股集团股份有限公司,002195.XSHE,2013-06-30,中期分红,2013-08-14,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,3947,300003909,上海二三四五网络控股集团股份有限公司,002195.XSHE,2013-12-31,年度分红,2014-01-29,10派1元(含税),11333.0,2014-03-04,10派1元(含税),11333.0,2014-03-10,10派1元(含税),11333.0,,,1.0,,,0.95,,,,1133.3,2014-03-13,,2014-03-14,,,2014-03-14,,,,,11333.0,,,,,,,,,313002,实施方案,
8,3948,300003909,上海二三四五网络控股集团股份有限公司,002195.XSHE,2014-06-30,中期分红,2014-08-11,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,3949,300003909,上海二三四五网络控股集团股份有限公司,002195.XSHE,2014-12-31,年度分红,2015-02-13,10转增15股派1元(含税),34869.3088,2015-03-07,10转增15股派1元(含税),34869.3088,2015-03-10,10转增15股派1元(含税),34869.3088,,15.0,1.0,,,0.95,,,52303.9632,3486.9309,2015-03-16,,2015-03-17,,,2015-03-17,,,2015-03-17,,34869.3088,87173.272,5873.9512,14684.878,,2015-03-17,,,,313002,实施方案,
