,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,144164,430000039,中国国际海运集装箱(集团)股份有限公司,000039.XSHE,2010-06-30,,2010-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,144165,430000039,中国国际海运集装箱(集团)股份有限公司,000039.XSHE,2010-12-31,年度分红,2011-03-23,10派3.5元(含税),266239.6051,2011-04-14,10派3.5元(含税),266239.6051,2011-05-25,10派3.5元(含税),266239.6051,,,3.5,,4.1657,,0.8402,,,93183.8618,2011-05-31,2011-06-03,2011-06-01,2011-06-01,2011-05-31,2011-06-01,2011-06-03,,,,266239.6051,,,,,,,,0.8402,313002,实施方案,
2,144166,430000039,中国国际海运集装箱(集团)股份有限公司,000039.XSHE,2011-06-30,中期分红,2011-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,144167,430000039,中国国际海运集装箱(集团)股份有限公司,000039.XSHE,2011-12-31,年度分红,2012-03-23,10派4.6元(含税),266239.6051,2012-05-26,10派4.6元(含税),266239.6051,2012-06-14,10派4.6元(含税),266239.6051,,,4.6,,5.6463,,0.8147,,,122470.2183,2012-06-20,2012-06-26,2012-06-21,2012-06-21,2012-06-20,2012-06-21,2012-06-26,,,,266239.6051,,,,,,,,,313002,实施方案,
4,144168,430000039,中国国际海运集装箱(集团)股份有限公司,000039.XSHE,2012-06-30,中期分红,2012-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,144169,430000039,中国国际海运集装箱(集团)股份有限公司,000039.XSHE,2012-12-31,年度分红,2013-03-22,10派2.3元(含税),266239.6051,2013-06-29,10派2.3元(含税),266239.6051,2013-08-09,10派2.3元(含税),266239.6051,,,2.3,,,2.185,,,,61235.1092,2013-08-14,,2013-08-15,,,2013-08-15,,,,,266239.6051,,,,,,,,,313002,实施方案,
6,144170,430000039,中国国际海运集装箱(集团)股份有限公司,000039.XSHE,2013-06-30,中期分红,2013-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,144171,430000039,中国国际海运集装箱(集团)股份有限公司,000039.XSHE,2013-12-31,年度分红,2014-03-26,10派2.7元(含税),266239.6051,2014-06-30,10派2.7元(含税),266239.6051,2014-07-24,10派2.7元(含税),266239.6051,,,2.7,,,2.565,,,,71884.6934,2014-07-30,,2014-07-31,,,2014-07-31,,,,,266239.6051,,,,,,,,,313002,实施方案,
8,144172,430000039,中国国际海运集装箱(集团)股份有限公司,000039.XSHE,2014-06-30,中期分红,2014-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,144173,430000039,中国国际海运集装箱(集团)股份有限公司,000039.XSHE,2014-12-31,年度分红,2015-03-25,10派3.1元(含税),266458.8601,2015-06-09,10派3.1元(含税),266458.8601,2015-07-15,10派3.1元(含税),266458.8601,,,3.1,,,2.945,,,,82602.2466,2015-07-21,,2015-07-22,,,2015-07-22,,,,,266458.8601,,,,以分派股权登记日登记的总股本数为基数,,,,,313002,实施方案,
