,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,4716,300004461,金堆城钼业股份有限公司,601958.XSHG,2010-06-30,,2010-08-11,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,4717,300004461,金堆城钼业股份有限公司,601958.XSHG,2010-12-31,年度分红,2011-03-29,10派2.5元(含税),322660.44,2011-04-21,10派2.5元(含税),322660.44,2011-06-03,10派2.5元(含税),322660.44,,,2.5,,,,,,,80665.11,2011-06-10,,2011-06-13,,,2011-06-16,,,,,322660.44,,,,,,,,,313002,实施方案,
2,4718,300004461,金堆城钼业股份有限公司,601958.XSHG,2011-06-30,中期分红,2011-08-12,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,4719,300004461,金堆城钼业股份有限公司,601958.XSHG,2011-12-31,年度分红,2012-03-20,10派2元(含税),322660.44,2012-04-14,10派2元(含税),322660.44,2012-05-22,10派2元(含税),322660.44,,,2.0,,,,,,,64532.088,2012-05-25,,2012-05-28,,,2012-05-31,,,,,322660.44,,,,,,,,,313002,实施方案,
4,4720,300004461,金堆城钼业股份有限公司,601958.XSHG,2012-06-30,中期分红,2012-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,4721,300004461,金堆城钼业股份有限公司,601958.XSHG,2012-12-31,年度分红,2013-03-19,10派1.6元(含税),322660.44,2013-04-20,10派1.6元(含税),322660.44,2013-05-22,10派1.6元(含税),322660.44,,,1.6,,,1.52,,,,51625.6704,2013-05-27,,2013-05-28,,,2013-05-31,,,,,322660.44,,,,,,,,,313002,实施方案,
6,4722,300004461,金堆城钼业股份有限公司,601958.XSHG,2013-06-30,中期分红,2013-08-14,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,4723,300004461,金堆城钼业股份有限公司,601958.XSHG,2013-12-31,年度分红,2014-03-25,10派0.4元(含税),322660.44,2014-04-17,10派0.4元(含税),322660.44,2014-05-13,10派0.4元(含税),322660.44,,,0.4,,,0.38,,,,12906.4176,2014-05-16,,2014-05-19,,,2014-05-23,,,,,322660.44,,,,,,,,,313002,实施方案,
8,4724,300004461,金堆城钼业股份有限公司,601958.XSHG,2014-06-30,中期分红,2014-08-13,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,4725,300004461,金堆城钼业股份有限公司,601958.XSHG,2014-12-31,年度分红,2015-03-31,10派0.4元(含税),322660.44,2015-04-25,10派0.4元(含税),322660.44,2015-05-12,10派0.4元(含税),322660.44,,,0.4,,,0.38,,,,12906.4176,2015-05-15,,2015-05-18,,,2015-05-18,,,,,322660.44,,,,,,,,,313002,实施方案,
10,4726,300004461,金堆城钼业股份有限公司,601958.XSHG,2015-06-30,中期分红,2015-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,4727,300004461,金堆城钼业股份有限公司,601958.XSHG,2015-12-31,年度分红,2016-04-12,不分配不转增,,2016-05-07,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,4728,300004461,金堆城钼业股份有限公司,601958.XSHG,2016-06-30,中期分红,2016-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,4729,300004461,金堆城钼业股份有限公司,601958.XSHG,2016-12-31,年度分红,2017-04-07,不分配不转增,,2017-04-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
14,4730,300004461,金堆城钼业股份有限公司,601958.XSHG,2017-06-30,中期分红,2017-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,4731,300004461,金堆城钼业股份有限公司,601958.XSHG,2017-12-31,年度分红,2018-04-18,10派0.4元(含税),322660.44,2018-05-12,10派0.4元(含税),322660.44,2018-06-28,10派0.4元(含税),322660.44,,,0.4,,,0.4,,,,12906.4176,2018-07-03,,2018-07-04,,,2018-07-04,,,,,322660.44,,,,,,,,,313002,实施方案,
16,167120,300004461,金堆城钼业股份有限公司,601958.XSHG,2018-06-30,中期分红,2018-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
