,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,3393,300003682,中国建设银行股份有限公司,601939.XSHG,2010-06-30,,2010-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,3394,300003682,中国建设银行股份有限公司,601939.XSHG,2010-12-31,年度分红,2011-03-28,10派2.122元(含税),25001097.7486,2011-06-10,10派2.122元(含税),25001097.7486,2011-06-17,10派2.122元(含税),25001097.7486,,,2.122,,,,,,,5305232.9423,2011-06-23,,2011-06-24,,,2011-07-15,,,,,25001097.7486,,,,,,,,,313002,实施方案,
2,3395,300003682,中国建设银行股份有限公司,601939.XSHG,2011-06-30,中期分红,2011-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,3396,300003682,中国建设银行股份有限公司,601939.XSHG,2011-12-31,年度分红,2012-03-26,10派2.365元(含税),25001097.7486,2012-06-08,10派2.365元(含税),25001097.7486,2012-06-18,10派2.365元(含税),25001097.7486,,,2.365,,,,,,,5912759.6175,2012-06-21,,2012-06-25,,,2012-07-13,,,,,25001097.7486,,,,,,,,,313002,实施方案,
4,3397,300003682,中国建设银行股份有限公司,601939.XSHG,2012-06-30,中期分红,2012-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,3398,300003682,中国建设银行股份有限公司,601939.XSHG,2012-12-31,年度分红,2013-03-25,10派2.68元（含税）,25001097.7486,2013-06-07,10派2.68元（含税）,25001097.7486,2013-06-17,10派2.68元（含税）,25001097.7486,,,2.68,,,2.546,,,,6700294.1966,2013-06-20,,2013-06-21,,,2013-07-12,,,,,25001097.7486,,,,,,,,,313002,实施方案,
6,3399,300003682,中国建设银行股份有限公司,601939.XSHG,2013-06-30,中期分红,2013-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,3400,300003682,中国建设银行股份有限公司,601939.XSHG,2013-12-31,年度分红,2014-03-31,10派3元(含税),25001097.7486,2014-06-27,10派3元(含税),25001097.7486,2014-07-03,10派3元(含税),25001097.7486,,,3.0,,,2.85,,,,7500329.3246,2014-07-09,,2014-07-10,,,2014-07-10,,,,,25001097.7486,,,,,,,,,313002,实施方案,
8,3401,300003682,中国建设银行股份有限公司,601939.XSHG,2014-06-30,中期分红,2014-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,3402,300003682,中国建设银行股份有限公司,601939.XSHG,2014-12-31,年度分红,2015-03-28,10派3.01元(含税),25001097.7486,2015-06-16,10派3.01元(含税),25001097.7486,2015-06-24,10派3.01元(含税),25001097.7486,,,3.01,,,2.8595,,,,7525330.4223,2015-06-30,,2015-07-01,,,2015-07-01,,,,,25001097.7486,,,,,,,,,313002,实施方案,
10,3403,300003682,中国建设银行股份有限公司,601939.XSHG,2015-06-30,中期分红,2015-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,3404,300003682,中国建设银行股份有限公司,601939.XSHG,2015-12-31,年度分红,2016-03-31,10派2.74元(含税),25001097.7486,2016-06-18,10派2.74元(含税),25001097.7486,2016-06-23,10派2.74元(含税),25001097.7486,,,2.74,,,2.74,,,,6850300.7831,2016-06-29,,2016-06-30,,,2016-06-30,,,,,25001097.7486,,,,,,,,,313002,实施方案,
12,3405,300003682,中国建设银行股份有限公司,601939.XSHG,2016-06-30,中期分红,2016-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,3406,300003682,中国建设银行股份有限公司,601939.XSHG,2016-12-31,年度分红,2017-03-30,10派2.78元(含税),,2017-06-16,10派2.78元(含税),,2017-06-24,10派2.78元(含税),25001097.7486,,,2.78,,,2.78,,,,6950305.1741,2017-06-29,,2017-06-30,,,2017-06-30,,,,,25001097.7486,,,,于2017年6月29日收市后名列本行股东名册的股东,,,,,313002,实施方案,
14,3407,300003682,中国建设银行股份有限公司,601939.XSHG,2017-06-30,中期分红,2017-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,3408,300003682,中国建设银行股份有限公司,601939.XSHG,2017-12-31,年度分红,2018-03-28,10派2.91元(含税),,2018-06-30,10派2.91元(含税),,2018-07-10,10派2.91元(含税),25001097.7486,,,2.91,,,2.91,,,,7275319.4448,2018-07-16,,2018-07-17,,,2018-07-17,,,,,25001097.7486,,,,以2018年7月16日的股本数为总基数,,,,,313002,实施方案,
16,167449,300003682,中国建设银行股份有限公司,601939.XSHG,2018-06-30,中期分红,2018-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
17,169576,300003682,中国建设银行股份有限公司,601939.XSHG,2018-12-31,年度分红,2019-03-28,10派3.06元(含税),,,,,,,,,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
