,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000063,144867,430000063,中兴通讯股份有限公司,000063.XSHE,2011-12-31,年度分红,2012-03-29,10派2元(含税),343095.2127,2012-05-26,10派2元(含税),343095.2127,2012-07-11,10派2元(含税),343095.2127,2.0,68619.0425,2012-07-17,2012-07-18,2012-07-18,343095.2127,313002,实施方案
000581,149969,430000581,无锡威孚高科技集团股份有限公司,000581.XSHE,2011-12-31,年度分红,2012-04-18,10派3元(含税),68013.3995,2012-05-24,10派3元(含税),68013.3995,2012-07-12,10派3元(含税),68013.3995,3.0,20404.0199,2012-07-17,2012-07-18,2012-07-18,68013.3995,313002,实施方案
000876,158698,430000876,新希望六和股份有限公司,000876.XSHE,2011-12-31,年度分红,2012-04-26,10派1.7元(含税),173766.961,2012-05-30,10派1.7元(含税),173766.961,2012-07-10,10派1.7元(含税),173766.961,1.7,29540.3834,2012-07-17,2012-07-18,2012-07-18,173766.961,313002,实施方案
002065,317,300000405,东华软件股份公司,002065.XSHE,2011-12-31,年度分红,2012-04-26,10送3股派2元(含税),53074.4,2012-05-19,10送3股派2元(含税),53074.4,2012-07-12,10送3股派2元(含税),53074.4,2.0,10614.88,2012-07-17,2012-07-18,2012-07-18,53074.4,313002,实施方案
600018,802,300001281,上海国际港务(集团)股份有限公司,600018.XSHG,2011-12-31,年度分红,2012-03-28,10派1.18元(含税),2275517.965,2012-05-19,10派1.18元(含税),2275517.965,2012-07-03,10派1.18元(含税),2275517.965,1.18,268511.1199,2012-07-10,2012-07-11,2012-07-18,2275517.965,313002,实施方案
600827,138331,420600827,上海百联集团股份有限公司,600827.XSHG,2011-12-31,年度分红,2012-04-14,10派2.5元(含税),172249.5752,2012-05-31,10派2.5元(含税),172249.5752,2012-06-25,10派2.5元(含税),172249.5752,2.5,43062.3938,2012-06-29,2012-07-02,2012-07-18,172249.5752,313002,实施方案
