,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,at_bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
000060,144754,430000060,深圳市中金岭南有色金属股份有限公司,000060.XSHE,2017-12-31,年度分红,2018-04-03,10转增5股派2.5元（含税）,237979.0218,2018-04-27,10转增5股派2.5元（含税）,237979.0218,2018-05-09,10转增5股派2.5元（含税）,237979.0218,5.0,2.5,2.5,118989.5109,59494.7555,2018-05-15,2018-05-16,2018-05-16,2018-05-16,237979.0218,356968.5327,221166.4866,331749.7299,2018-05-16,313002,实施方案
