,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000598,150631,430000598,成都市兴蓉环境股份有限公司,000598.XSHE,2011-12-31,年度分红,2012-02-03,10派1元(含税),115357.17,2012-04-05,10派1元(含税),115357.17,2012-04-05,10派1元(含税),115357.17,1.0,11535.716999999999,2012-04-12,2012-04-13,2012-04-13,115357.17,313002,实施方案
300144,12354,300015467,宋城演艺发展股份有限公司,300144.XSHE,2011-12-31,年度分红,2012-02-28,10转增5股派2元(含税),36960.0,2012-03-21,10转增5股派2元(含税),36960.0,2012-04-09,10转增5股派2元(含税),36960.0,2.0,7392.0,2012-04-12,2012-04-13,2012-04-13,36960.0,313002,实施方案
