,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,163658,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2010-06-30,,2010-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,163659,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2010-12-31,年度分红,2011-02-16,10派1.1元(含税),13500.0,2011-03-09,10派1.1元(含税),13500.0,2011-04-28,10派1.1元(含税),13500.0,,,1.1,,,,,,,1485.0,2011-05-05,,2011-05-06,,,2011-05-06,,,,,13500.0,,,,,,,,,313002,实施方案,
2,163660,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2011-06-30,中期分红,2011-08-11,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,163661,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2011-12-31,年度分红,2012-03-15,10派1元(含税),13500.0,2012-04-07,10派1元(含税),13500.0,2012-04-10,10派1元(含税),13500.0,,,1.0,,,,,,,1350.0,2012-04-16,,2012-04-17,,,2012-04-17,,,,,13500.0,,,,,,,,,313002,实施方案,
4,163662,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2012-06-30,中期分红,2012-08-06,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,163663,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2012-12-31,年度分红,2013-03-29,10派1元(含税),29694.1323,2013-04-19,10派1元(含税),29694.1323,2013-06-01,10派0.978683元(含税),30340.8984,,,0.9787,,,0.9297,,,,2969.4121,2013-06-06,,2013-06-07,,,2013-06-07,,,,,30340.8984,,,,"2013-06-01：因非公开发行实施，分红方案由：以总股本296,941,323股为基数10派1元(含税)调整为以公司现有总股本303,408,984股为基数10派0.978683元(含税)",,,,,313002,实施方案,
6,163664,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2013-06-30,中期分红,2013-08-09,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,163665,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2013-12-31,年度分红,2014-04-04,10转增10股派1元(含税),30340.8984,2014-04-29,10转增10股派1元(含税),30340.8984,2014-06-10,10转增10股派1元(含税),30340.8984,,10.0,1.0,,,0.95,,,30340.8984,3034.0898,2014-06-13,,2014-06-16,,,2014-06-16,,,2014-06-16,,30340.8984,60681.7968,10637.6957,21275.3914,,2014-06-16,,,,313002,实施方案,
8,163666,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2014-06-30,中期分红,2014-08-08,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,163667,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2014-12-31,年度分红,2015-02-11,10派1元(含税),60681.7968,2015-05-13,10派1元(含税),60681.7968,2015-06-10,10派1元(含税),60681.7968,,,1.0,,,0.95,,,,6068.1797,2015-06-16,,2015-06-17,,,2015-06-17,,,,,60681.7968,,,,,,,,,313002,实施方案,
10,163668,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2015-06-30,中期分红,2015-08-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,163669,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2015-12-31,年度分红,2016-04-12,10派0.56元(含税),60681.7968,2016-05-13,10派0.56元(含税),60681.7968,2016-06-16,10派0.56元(含税),60681.7968,,,0.56,,,0.56,,,,3398.1806,2016-06-22,,2016-06-23,,,2016-06-23,,,,,60681.7968,,,,,,,,,313002,实施方案,
12,163670,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2016-06-30,中期分红,2016-08-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,163671,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2016-12-31,年度分红,2017-03-25,10派0.56元(含税),60681.7968,2017-04-19,10派0.56元(含税),60681.7968,2017-06-07,10派0.56元(含税),60681.7968,,,0.56,,,0.56,,,,3398.1806,2017-06-13,,2017-06-14,,,2017-06-14,,,,,60681.7968,,,,,,,,,313002,实施方案,
14,163672,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2017-06-30,中期分红,2017-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,163673,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2017-12-31,年度分红,2018-03-30,10派0.5元（含税）,60681.7968,2018-04-20,10派0.5元（含税）,60681.7968,2018-05-03,10派0.5元（含税）,60681.7968,,,0.5,,,0.5,,,,3034.0898,2018-05-08,,2018-05-09,,,2018-05-09,,,,,60681.7968,,,,,,,,,313002,实施方案,
16,166576,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2018-06-30,中期分红,2018-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
