,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002415,10389,300012688,杭州海康威视数字技术股份有限公司,002415.XSHE,2012-12-31,年度分红,2013-04-09,10送5转增5股派3元(含税),2013-05-15,10送5转增5股派3元(含税),2013-07-03,10送5转增5股派3元(含税),200861.1611,3.0,2.6,60258.3483,2013-07-09,2013-07-10,2013-07-10,200861.1611,313002,实施方案
600348,33733,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2012-12-31,年度分红,2013-04-26,10派2.86元(含税),2013-05-18,10派2.86元(含税),2013-06-28,10派2.86元(含税),240500.0,2.86,2.717,68783.0,2013-07-04,2013-07-05,2013-07-10,240500.0,313002,实施方案
600489,37047,420600489,中金黄金股份有限公司,600489.XSHG,2012-12-31,年度分红,2013-04-26,10派1.6元(含税),2013-05-17,10派1.6元(含税),2013-07-01,10派1.6元(含税),294322.8797,1.6,1.52,47091.6608,2013-07-04,2013-07-05,2013-07-10,294322.8797,313002,实施方案
600497,37222,420600497,云南驰宏锌锗股份有限公司,600497.XSHG,2012-12-31,年度分红,2013-04-23,10派1.5元(含税),2013-05-14,10派1.5元(含税),2013-06-29,10派1.5元(含税),166756.089,1.5,1.425,25013.4134,2013-07-04,2013-07-05,2013-07-10,166756.089,313002,实施方案
601669,15355,300019726,中国电力建设股份有限公司,601669.XSHG,2012-12-31,年度分红,2013-04-22,10派1.28元(含税),2013-05-24,10派1.28元(含税),2013-06-26,10派1.28元(含税),960000.0,1.28,1.216,122880.0,2013-07-03,2013-07-04,2013-07-10,960000.0,313002,实施方案
601989,7484,300009267,中国船舶重工股份有限公司,601989.XSHG,2012-12-31,年度分红,2013-04-26,10派0.645元(含税),2013-05-31,10派0.645元(含税),2013-06-27,10派0.645元(含税),1466772.0279,0.645,0.6128,94606.7958,2013-07-03,2013-07-04,2013-07-10,1466772.0279,313002,实施方案
