,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,130379,420600633,浙报数字文化集团股份有限公司,600633.XSHG,2010-06-30,,2010-08-14,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,130380,420600633,浙报数字文化集团股份有限公司,600633.XSHG,2010-12-31,年度分红,2011-04-30,不分配不转增,,2011-06-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
2,130381,420600633,浙报数字文化集团股份有限公司,600633.XSHG,2011-06-30,中期分红,2011-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,130382,420600633,浙报数字文化集团股份有限公司,600633.XSHG,2011-12-31,年度分红,2012-04-06,10派2元(含税),42973.3729,2012-05-03,10派2元(含税),42973.3729,2012-05-10,10派2元(含税),42973.3729,,,2.0,,,,,,,8594.6746,2012-05-15,,2012-05-16,,,2012-05-22,,,,,42973.3729,,,,,,,,,313002,实施方案,
4,130383,420600633,浙报数字文化集团股份有限公司,600633.XSHG,2012-06-30,中期分红,2012-08-15,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,130384,420600633,浙报数字文化集团股份有限公司,600633.XSHG,2012-12-31,年度分红,2013-04-27,10派2.5元(含税),59414.3795,2013-05-18,10派2.5元(含税),59414.3795,2013-05-27,10派2.5元(含税),59414.3795,,,2.5,,,2.375,,,,14853.5949,2013-05-30,,2013-05-31,,,2013-06-06,,,,,59414.3795,,,,,,,,,313002,实施方案,
6,130385,420600633,浙报数字文化集团股份有限公司,600633.XSHG,2013-06-30,中期分红,2013-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,130386,420600633,浙报数字文化集团股份有限公司,600633.XSHG,2013-12-31,年度分红,2014-04-16,10转增10股派3.5元(含税),59414.3795,2014-05-07,10转增10股派3.5元(含税),59414.3795,2014-05-14,10转增10股派3.5元(含税),59414.3795,,10.0,3.5,,,3.325,,,59414.3795,20795.0328,2014-05-19,,2014-05-20,,,2014-05-23,,,2014-05-21,,59414.3795,118828.759,28935.2965,57870.593,,2014-05-19,,,,313002,实施方案,
8,130387,420600633,浙报数字文化集团股份有限公司,600633.XSHG,2014-06-30,中期分红,2014-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,130388,420600633,浙报数字文化集团股份有限公司,600633.XSHG,2014-12-31,年度分红,2015-04-02,10派2.2元(含税),118828.759,2015-04-23,10派2.2元(含税),118828.759,2015-05-13,10派2.2元(含税),118828.759,,,2.2,,,2.09,,,,26142.327,2015-05-18,,2015-05-19,,,2015-05-19,,,,,118828.759,,,,,,,,,313002,实施方案,
