,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,40080,420600597,光明乳业股份有限公司,600597.XSHG,2010-06-30,中期分红,2010-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,40081,420600597,光明乳业股份有限公司,600597.XSHG,2010-12-31,年度分红,2011-03-31,10派1.2元(含税),104919.336,2011-04-23,10派1.2元(含税),104919.336,2011-05-13,10派1.2元(含税),104919.336,,,1.2,,,,,,,12590.3203,2011-05-20,,2011-05-23,,,2011-05-27,,,,,104919.336,,,,,,,,,313002,实施方案,
2,40082,420600597,光明乳业股份有限公司,600597.XSHG,2011-06-30,中期分红,2011-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,40083,420600597,光明乳业股份有限公司,600597.XSHG,2011-12-31,年度分红,2012-03-27,10派1.5元(含税),104919.336,2012-04-28,10派1.5元(含税),104919.336,2012-05-10,10派1.5元(含税),104919.336,,,1.5,,,,,,,15737.9004,2012-05-15,,2012-05-16,,,2012-05-22,,,,,104919.336,,,,,,,,,313002,实施方案,
4,40084,420600597,光明乳业股份有限公司,600597.XSHG,2012-06-30,中期分红,2012-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,40085,420600597,光明乳业股份有限公司,600597.XSHG,2012-12-31,年度分红,2013-03-26,10派1.8元(含税),122459.7659,2013-04-20,10派1.8元(含税),122459.7659,2013-05-21,10派1.8元(含税),122459.7659,,,1.8,,,1.71,,,,22042.7579,2013-05-24,,2013-05-27,,,2013-05-31,,,,,122459.7659,,,,,,,,,313002,实施方案,
6,40086,420600597,光明乳业股份有限公司,600597.XSHG,2013-06-30,中期分红,2013-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,40087,420600597,光明乳业股份有限公司,600597.XSHG,2013-12-31,年度分红,2014-04-01,10派2元(含税),122449.7459,2014-04-26,10派2元(含税),122449.7459,2014-05-13,10派2元(含税),122449.7459,,,2.0,,,1.9,,,,24489.9492,2014-05-16,,2014-05-19,,,2014-05-23,,,,,122449.7459,,,,,,,,,313002,实施方案,
8,40088,420600597,光明乳业股份有限公司,600597.XSHG,2014-06-30,中期分红,2014-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,40089,420600597,光明乳业股份有限公司,600597.XSHG,2014-12-31,年度分红,2015-03-28,10派2.8元(含税),123063.6739,2015-04-18,10派2.8元(含税),123063.6739,2015-05-19,10派2.8元(含税),123063.6739,,,2.8,,,2.66,,,,34457.8287,2015-05-25,,2015-05-26,,,2015-05-26,,,,,123063.6739,,,,,,,,,313002,实施方案,
