,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000012,143030,430000012,中国南玻集团股份有限公司,000012.XSHE,2016-12-31,年度分红,2017-04-28,10转增1.5股派1元(含税),2017-05-23,10转增1.5股派1元(含税),2017-07-11,10转增1.5股派1元(含税),207533.556,1.0,1.0,20753.3556,2017-07-18,2017-07-19,2017-07-19,207533.556,313002,实施方案
600028,23310,420600028,中国石油化工股份有限公司,600028.XSHG,2016-12-31,年度分红,2017-03-27,10派1.7元(含税),2017-06-29,10派1.7元(含税),2017-07-12,10派1.7元(含税),12107120.9646,1.7,1.7,2058210.564,2017-07-18,2017-07-19,2017-07-19,12107120.9646,313002,实施方案
600216,29653,420600216,浙江医药股份有限公司,600216.XSHG,2016-12-31,年度分红,2017-04-12,10派1.45元(含税),2017-06-10,10派1.45元(含税),2017-07-12,10派1.45元(含税),96284.8,1.45,1.45,13961.296,2017-07-18,2017-07-19,2017-07-19,96284.8,313002,实施方案
600316,32853,420600316,江西洪都航空工业股份有限公司,600316.XSHG,2016-12-31,年度分红,2017-03-16,10派0.07元(含税),2017-06-01,10派0.07元(含税),2017-07-11,10派0.07元(含税),71711.4512,0.07,0.07,501.9802,2017-07-18,2017-07-19,2017-07-19,71711.4512,313002,实施方案
600783,136575,420600783,鲁信创业投资集团股份有限公司,600783.XSHG,2016-12-31,年度分红,2017-04-29,10派1.5元(含税),2017-05-24,10派1.5元(含税),2017-07-11,10派1.5元(含税),74435.9294,1.5,1.5,11165.3894,2017-07-18,2017-07-19,2017-07-19,74435.9294,313002,实施方案
601186,4687,300004347,中国铁建股份有限公司,601186.XSHG,2016-12-31,年度分红,2017-03-31,10派1.6元(含税),2017-06-16,10派1.6元(含税),2017-07-11,10派1.6元(含税),1357954.15,1.6,1.6,217272.664,2017-07-18,2017-07-19,2017-07-19,1357954.15,313002,实施方案
601718,11630,300013870,际华集团股份有限公司,601718.XSHG,2016-12-31,年度分红,2017-04-26,10派0.48元(含税),2017-05-27,10派0.48元(含税),2017-07-12,10派0.48元(含税),439162.9404,0.48,0.48,21079.8211,2017-07-18,2017-07-19,2017-07-19,439162.9404,313002,实施方案
601788,164368,460000085,光大证券股份有限公司,601788.XSHG,2016-12-31,年度分红,2017-03-30,10派2元(含税),2017-05-25,10派2元(含税),2017-07-12,10派2元(含税),461078.7639,2.0,2.0,92215.7528,2017-07-18,2017-07-19,2017-07-19,461078.7639,313002,实施方案
