,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,142882,430000009,中国宝安集团股份有限公司,000009.XSHE,2010-06-30,,2010-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,142883,430000009,中国宝安集团股份有限公司,000009.XSHE,2010-12-31,年度分红,2011-03-23,10派0.2元(含税),109075.0529,2011-06-30,10派0.2元(含税),109075.0529,2011-07-27,10派0.2元(含税),109075.0529,,,0.2,,,,,,,2181.5011,2011-08-02,,2011-08-03,,,2011-08-03,,,,,109075.0529,,,,,,,,,313002,实施方案,
2,142884,430000009,中国宝安集团股份有限公司,000009.XSHE,2011-06-30,中期分红,2011-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,142885,430000009,中国宝安集团股份有限公司,000009.XSHE,2011-12-31,年度分红,2012-04-26,不分配不转增,,2012-06-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
4,142886,430000009,中国宝安集团股份有限公司,000009.XSHE,2012-06-30,中期分红,2012-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,142887,430000009,中国宝安集团股份有限公司,000009.XSHE,2012-12-31,年度分红,2013-04-27,10送1转增0.5股派0.3元(含税),109075.0529,2013-05-30,10送1转增0.5股派0.3元(含税),109075.0529,2013-07-20,10送1转增0.5股派0.3元(含税),109075.0529,1.0,0.5,0.3,,,0.235,,10907.5053,5453.7526,3272.2516,2013-07-25,,2013-07-26,,,2013-07-26,,2013-07-26,2013-07-26,,109075.0529,125436.3108,107947.0335,124139.0885,,2013-07-26,,,,313002,实施方案,
6,142888,430000009,中国宝安集团股份有限公司,000009.XSHE,2013-06-30,中期分红,2013-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,142889,430000009,中国宝安集团股份有限公司,000009.XSHE,2013-12-31,年度分红,2014-04-26,10送2股派0.3元(含税),125436.3108,2014-06-07,10送2股派0.3元(含税),125436.3108,2014-07-03,10送2股派0.3元(含税),125436.3108,2.0,,0.3,,,0.185,,25087.2621,,3763.0893,2014-07-08,,2014-07-09,,,2014-07-09,,2014-07-09,2014-07-09,,125436.3108,150523.5729,124139.0885,148966.9062,,,,,,313002,实施方案,
8,142890,430000009,中国宝安集团股份有限公司,000009.XSHE,2014-06-30,中期分红,2014-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,142891,430000009,中国宝安集团股份有限公司,000009.XSHE,2014-12-31,年度分红,2015-04-29,10派0.2元(含税),159210.7386,2015-06-27,10派0.2元(含税),159210.7386,2015-07-31,10派0.2元(含税),159210.7386,,,0.2,,,0.19,,,,3184.2148,2015-08-05,,2015-08-06,,,2015-08-06,,,,,159210.7386,,,,,,,,,313002,实施方案,
