,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,154471,430000718,苏宁环球股份有限公司,000718.XSHE,2010-06-30,中期分红,2010-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,154472,430000718,苏宁环球股份有限公司,000718.XSHE,2010-12-31,年度分红,2011-04-20,10送1转增1股派1.2元(含税),170266.0468,2011-05-12,10送1转增1股派1.2元(含税),170266.0468,2011-06-28,10送1转增1股派1.2元(含税),170266.0468,1.0,1.0,1.2,,,,,17026.6047,17026.6047,20431.9256,2011-07-04,,2011-07-05,,,2011-07-05,,2011-07-05,2011-07-05,,170266.0468,204319.2562,122186.13,146623.356,,2011-07-05,,,,313002,实施方案,
2,154473,430000718,苏宁环球股份有限公司,000718.XSHE,2011-06-30,中期分红,2011-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,154474,430000718,苏宁环球股份有限公司,000718.XSHE,2011-12-31,年度分红,2012-04-27,不分配不转增,,2012-05-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
4,154475,430000718,苏宁环球股份有限公司,000718.XSHE,2012-06-30,中期分红,2012-08-14,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,154476,430000718,苏宁环球股份有限公司,000718.XSHE,2012-12-31,年度分红,2013-04-26,10派1元(含税),204319.2561,2013-05-18,10派1元(含税),204319.2561,2013-06-26,10派1元(含税),204319.2561,,,1.0,,,0.95,,,,20431.9256,2013-07-01,,2013-07-02,,,2013-07-02,,,,,204319.2561,,,,,,,,,313002,实施方案,
6,154477,430000718,苏宁环球股份有限公司,000718.XSHE,2013-06-30,中期分红,2013-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,154478,430000718,苏宁环球股份有限公司,000718.XSHE,2013-12-31,年度分红,2014-04-25,10派1元(含税),204319.2561,2014-05-21,10派1元(含税),204319.2561,2014-07-03,10派1元(含税),204319.2561,,,1.0,,,0.95,,,,20431.9256,2014-07-08,,2014-07-09,,,2014-07-09,,,,,204319.2561,,,,,,,,,313002,实施方案,
8,154479,430000718,苏宁环球股份有限公司,000718.XSHE,2014-06-30,中期分红,2014-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,154480,430000718,苏宁环球股份有限公司,000718.XSHE,2014-12-31,年度分红,2015-04-22,10送3股派2元(含税),204319.2561,2015-05-19,10送3股派2元(含税),204319.2561,2015-07-10,10送3股派2元(含税),204319.2561,3.0,,2.0,,,1.75,,61295.7768,,40863.8512,2015-07-15,,2015-07-16,,,2015-07-16,,2015-07-16,2015-07-16,,204319.2561,265615.0329,146960.8488,191049.1034,,,,,,313002,实施方案,
