,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,152895,430000671,阳光城集团股份有限公司,000671.XSHE,2010-06-30,中期分红,2010-08-25,10送6股派0.7元（含税）,33500.3466,2010-09-04,10送6股派0.7元（含税）,33500.3466,2010-09-08,10送6股派0.7元（含税）,33500.3466,6.0,,0.7,,,,,20100.2079,,2345.0243,2010-09-15,,2010-09-16,,,2010-09-16,,2010-09-16,2010-09-16,,33500.3466,53600.5545,18873.4642,30197.5427,"2010-8-25：董事会10送6股派0.7元（含税）
2010-8-19：中报10送6股",,,,,313002,实施方案,
1,152896,430000671,阳光城集团股份有限公司,000671.XSHE,2010-12-31,年度分红,2011-04-28,10派1元(含税),53600.5545,2011-05-24,10派1元(含税),53600.5545,2011-07-08,10派1元(含税),53600.5545,,,1.0,,,,,,,5360.0555,2011-07-14,,2011-07-15,,,2011-07-15,,,,,53600.5545,,,,,,,,,313002,实施方案,
2,152897,430000671,阳光城集团股份有限公司,000671.XSHE,2011-06-30,中期分红,2011-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,152898,430000671,阳光城集团股份有限公司,000671.XSHE,2011-12-31,年度分红,2012-04-20,10派0.25元(含税),53600.5545,2012-05-12,10派0.25元(含税),53600.5545,2012-07-03,10派0.25元(含税),53600.5545,,,0.25,,,,,,,1340.0139,2012-07-09,,2012-07-10,,,2012-07-10,,,,,53600.5545,,,,,,,,,313002,实施方案,
4,152899,430000671,阳光城集团股份有限公司,000671.XSHE,2012-06-30,中期分红,2012-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,152900,430000671,阳光城集团股份有限公司,000671.XSHE,2012-12-31,年度分红,2013-03-30,10送6转增3股派1.5元(含税),53600.5545,2013-04-24,10送6转增3股派1.5元(含税),53600.5545,2013-05-08,10送6转增3股派1.5元(含税),53600.5545,6.0,3.0,1.5,,,1.125,,32160.3327,16080.1663,8040.0832,2013-05-13,,2013-05-14,,,2013-05-14,,2013-05-14,2013-05-14,,53600.5545,101841.0535,53126.2868,100939.9449,,2013-05-14,,,,313002,实施方案,
6,152901,430000671,阳光城集团股份有限公司,000671.XSHE,2013-06-30,中期分红,2013-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,152902,430000671,阳光城集团股份有限公司,000671.XSHE,2013-12-31,年度分红,2014-04-03,10派0.6元(含税),104403.2035,2014-04-24,10派0.6元(含税),104403.2035,2014-06-11,10派0.6元(含税),104403.2035,,,0.6,,,0.57,,,,6264.1922,2014-06-17,,2014-06-18,,,2014-06-18,,,,,104403.2035,,,,,,,,,313002,实施方案,
8,152903,430000671,阳光城集团股份有限公司,000671.XSHE,2014-06-30,中期分红,2014-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,152904,430000671,阳光城集团股份有限公司,000671.XSHE,2014-12-31,年度分红,2015-04-03,10派1.6元(含税),128423.5534,2015-04-24,10派1.6元(含税),128423.5534,2015-06-12,10派1.6元(含税),129366.7534,,,1.6,,,1.52,,,,20698.6805,2015-06-17,,2015-06-18,,,2015-06-18,,,,,129366.7534,,,,2015-6-12:分配股本基数调整为129366.7534万股,,,,,313002,实施方案,
10,152905,430000671,阳光城集团股份有限公司,000671.XSHE,2015-06-30,中期分红,2015-08-26,10转增15股,129669.9534,2015-09-11,10转增15股,129669.9534,2015-09-15,10转增15股,129669.9534,,15.0,,,,,,,194504.9301,,2015-09-18,,2015-09-21,,,,,,2015-09-21,,129669.9534,324174.8835,104732.992,261832.48,,2015-09-21,,,,313002,实施方案,
11,152906,430000671,阳光城集团股份有限公司,000671.XSHE,2015-12-31,年度分红,2016-03-31,10派0.53元(含税),404819.2915,2016-04-21,10派0.53元(含税),404819.2915,2016-05-21,10派0.53元(含税),404819.2915,,,0.53,,,0.53,,,,21455.4225,2016-05-27,,2016-05-30,,,2016-05-30,,,,,404819.2915,,,,,,,,,313002,实施方案,
12,152907,430000671,阳光城集团股份有限公司,000671.XSHE,2016-06-30,中期分红,2016-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,152908,430000671,阳光城集团股份有限公司,000671.XSHE,2016-12-31,年度分红,2017-04-15,10派0.5元(含税),405007.3315,2017-05-09,10派0.5元(含税),405007.3315,2017-06-27,10派0.5元(含税),405007.3315,,,0.5,,,0.5,,,,20250.3666,2017-07-03,,2017-07-04,,,2017-07-04,,,,,405007.3315,,,,,,,,,313002,实施方案,
