,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,130557,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2010-06-30,,2010-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,130558,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2010-12-31,年度分红,2011-03-31,不分配不转增,,2011-04-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
2,130559,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2011-06-30,中期分红,2011-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,130560,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2011-12-31,年度分红,2012-04-10,不分配不转增,,2012-06-09,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
4,130561,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2012-06-30,中期分红,2012-07-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,130562,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2012-12-31,年度分红,2013-03-29,不分配不转增,,2013-06-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
6,130563,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2013-06-30,中期分红,2013-08-15,10派0.5元(含税),111373.6075,2013-12-21,10派0.5元(含税),111373.6075,2014-01-09,10派0.5元(含税),111373.6075,,,0.5,,,0.475,,,,5568.6804,2014-01-15,,2014-01-16,,,2014-01-24,,,,,111373.6075,,,,,,,,,313002,实施方案,
7,130564,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2013-12-31,年度分红,2014-04-10,10派0.4元(含税),111373.6075,2014-06-21,10派0.4元(含税),111373.6075,2014-07-17,10派0.4元(含税),111373.6075,,,0.4,,,0.38,,,,4454.9443,2014-07-23,,2014-07-24,,,2014-07-24,,,,,111373.6075,,,,,,,,,313002,实施方案,
8,130565,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2014-06-30,中期分红,2014-08-20,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,130566,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2014-12-31,年度分红,2015-02-17,10派1.1元(含税),111373.6075,2015-03-28,10派1.1元(含税),111373.6075,2015-04-08,10派1.1元(含税),111373.6075,,,1.1,,,1.045,,,,12251.0968,2015-04-13,,2015-04-14,,,2015-04-14,,,,,111373.6075,,,,,,,,,313002,实施方案,
10,130567,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2015-06-30,中期分红,2015-08-15,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,130568,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2015-12-31,年度分红,2016-04-27,10派2.30元(含税),262653.8616,2016-05-28,10派2.30元(含税),262653.8616,2016-07-21,10派2.30元(含税),262653.8616,,,2.3,,,2.3,,,,60410.3882,2016-07-26,,2016-07-27,,,2016-07-27,,,,,262653.8616,,,,,,,,,313002,实施方案,
12,130569,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2016-06-30,中期分红,2016-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,130570,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2016-12-31,年度分红,2017-04-29,10派3.4元(含税),264173.5216,2017-07-01,10派3.4元(含税),264173.5216,2017-08-12,10派3.4元(含税),264173.5216,,,3.4,,,3.4,,,,89818.9973,2017-08-17,,2017-08-18,,,2017-08-18,,,,,264173.5216,,,,,,,,,313002,实施方案,
14,130571,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2017-06-30,中期分红,2017-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,43714,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2017-12-31,年度分红,2018-04-21,10转增3股派3.5元(含税),264125.2316,2018-06-16,10转增3股派3.5元(含税),264125.2316,2018-08-07,10转增3股派3.5元(含税),264125.2316,,3.0,3.5,,,3.5,,,79237.5695,92443.8311,2018-08-10,,2018-08-13,,,2018-08-13,,,2018-08-14,,264125.2316,343362.8011,262653.8616,341450.0201,,,,,,313002,实施方案,
16,168209,420600637,东方明珠新媒体股份有限公司,600637.XSHG,2018-06-30,中期分红,2018-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
