,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,1697,300002081,兴业银行股份有限公司,601166.XSHG,2010-06-30,,2010-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,1698,300002081,兴业银行股份有限公司,601166.XSHG,2010-12-31,年度分红,2011-03-29,10转增8股派4.6元(含税),599245.063,2011-04-20,10转增8股派4.6元(含税),599245.063,2011-04-28,10转增8股派4.6元(含税),599245.063,,8.0,4.6,,,,,,479396.0504,275652.729,2011-05-05,,2011-05-06,,,2011-05-12,,,2011-05-09,,599245.063,1078641.1134,599245.063,1078641.1134,,2011-05-09,,,,313002,实施方案,
2,1699,300002081,兴业银行股份有限公司,601166.XSHG,2011-06-30,中期分红,2011-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,1700,300002081,兴业银行股份有限公司,601166.XSHG,2011-12-31,年度分红,2012-03-20,10派3.7元(含税),1078641.1134,2012-04-10,10派3.7元(含税),1078641.1134,2012-04-26,10派3.7元(含税),1078641.1134,,,3.7,,,,,,,399097.212,2012-05-04,,2012-05-07,,,2012-05-11,,,,,1078641.1134,,,,,,,,,313002,实施方案,
4,1701,300002081,兴业银行股份有限公司,601166.XSHG,2012-06-30,中期分红,2012-08-10,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,1702,300002081,兴业银行股份有限公司,601166.XSHG,2012-12-31,年度分红,2013-04-23,10送5股派5.7元(含税),1270155.7834,2013-05-22,10送5股派5.7元(含税),1270155.7834,2013-06-26,10送5股派5.7元(含税),1270155.7834,5.0,,5.7,,,5.165,,635077.8917,,723988.7965,2013-07-02,,2013-07-03,,,2013-07-09,,2013-07-04,2013-07-04,,1270155.7834,1905233.6751,1078641.1134,1617961.6701,,,,,,313002,实施方案,
6,1703,300002081,兴业银行股份有限公司,601166.XSHG,2013-06-30,中期分红,2013-08-13,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,1704,300002081,兴业银行股份有限公司,601166.XSHG,2013-12-31,年度分红,2014-04-01,10派4.6元(含税),1905233.6751,2014-07-01,10派4.6元(含税),1905233.6751,2014-07-12,10派4.6元(含税),1905233.6751,,,4.6,,,4.37,,,,876407.4905,2014-07-17,,2014-07-18,,,2014-07-18,,,,,1905233.6751,,,,,,,,,313002,实施方案,
8,1705,300002081,兴业银行股份有限公司,601166.XSHG,2014-06-30,中期分红,2014-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,1706,300002081,兴业银行股份有限公司,601166.XSHG,2014-12-31,年度分红,2015-04-28,10派5.7元(含税),1905233.6751,2015-05-19,10派5.7元(含税),1905233.6751,2015-05-21,10派5.7元(含税),1905233.6751,,,5.7,,,5.415,,,,1085983.1948,2015-05-26,,2015-05-27,,,2015-05-27,,,,,1905233.6751,,,,,,,,,313002,实施方案,
