,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000970,161457,430000970,北京中科三环高技术股份有限公司,000970.XSHE,2012-12-31,年度分红,2013-04-26,10送5转增5股派2元(含税),53260.0,2013-05-23,10送5转增5股派2元(含税),53260.0,2013-05-25,10送5转增5股派2元(含税),53260.0,2.0,1.65,10652.0,2013-05-31,2013-06-03,2013-06-03,53260.0,313002,实施方案
002242,5166,300004732,九阳股份有限公司,002242.XSHE,2012-12-31,年度分红,2013-04-15,10派5元(含税),76095.0,2013-05-18,10派5元(含税),76095.0,2013-05-28,10派5元(含税),76095.0,5.0,4.75,38047.5,2013-05-31,2013-06-03,2013-06-03,76095.0,313002,实施方案
600487,36983,420600487,江苏亨通光电股份有限公司,600487.XSHG,2012-12-31,年度分红,2013-03-21,10派1.1元(含税),20708.2505,2013-05-08,10派1.1元(含税),20708.2505,2013-05-22,10派1.1元(含税),20708.2505,1.1,1.045,2277.9076,2013-05-27,2013-05-28,2013-06-03,20708.2505,313002,实施方案
