,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,22985,420600011,华能国际电力股份有限公司,600011.XSHG,2010-06-30,,2010-08-11,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,22986,420600011,华能国际电力股份有限公司,600011.XSHG,2010-12-31,年度分红,2011-03-30,10派2元(含税),1405538.344,2011-05-18,10派2元(含税),1405538.344,2011-06-17,10派2元(含税),1405538.344,,,2.0,,,,,,,281107.6688,2011-06-22,,2011-06-23,,,2011-06-30,,,,,1405538.344,,,,,,,,,313002,实施方案,
2,22987,420600011,华能国际电力股份有限公司,600011.XSHG,2011-06-30,中期分红,2011-08-10,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,22988,420600011,华能国际电力股份有限公司,600011.XSHG,2011-12-31,年度分红,2012-03-21,10派0.5元(含税),1405538.344,2012-06-13,10派0.5元(含税),1405538.344,2012-06-20,10派0.5元(含税),1405538.344,,,0.5,,,,,,,70276.9172,2012-06-27,,2012-06-28,,,2012-07-05,,,,,1405538.344,,,,,,,,,313002,实施方案,
4,22989,420600011,华能国际电力股份有限公司,600011.XSHG,2012-06-30,中期分红,2012-08-01,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,22990,420600011,华能国际电力股份有限公司,600011.XSHG,2012-12-31,年度分红,2013-03-20,10派2.1元(含税),1405538.344,2013-06-20,10派2.1元(含税),1405538.344,2013-06-27,10派2.1元(含税),1405538.344,,,2.1,,,1.995,,,,295163.0522,2013-07-03,,2013-07-04,,,2013-07-15,,,,,1405538.344,,,,,,,,,313002,实施方案,
6,22991,420600011,华能国际电力股份有限公司,600011.XSHG,2013-06-30,中期分红,2013-07-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,22992,420600011,华能国际电力股份有限公司,600011.XSHG,2013-12-31,年度分红,2014-03-19,10派3.8元(含税),1405538.344,2014-06-27,10派3.8元(含税),1405538.344,2014-07-11,10派3.8元(含税),1405538.344,,,3.8,,,3.61,,,,534104.5707,2014-07-17,,2014-07-18,,,2014-07-18,,,,,1405538.344,,,,,,,,,313002,实施方案,
8,22993,420600011,华能国际电力股份有限公司,600011.XSHG,2014-06-30,中期分红,2014-07-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,22994,420600011,华能国际电力股份有限公司,600011.XSHG,2014-12-31,年度分红,2015-03-25,10派3.8元(含税),1442038.344,2015-06-26,10派3.8元(含税),1442038.344,2015-07-04,10派3.8元(含税),1442038.344,,,3.8,,,3.61,,,,547974.5707,2015-07-10,,2015-07-13,,,2015-07-13,,,,,1442038.344,,,,,,,,,313002,实施方案,
10,22995,420600011,华能国际电力股份有限公司,600011.XSHG,2015-06-30,中期分红,2015-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,22996,420600011,华能国际电力股份有限公司,600011.XSHG,2015-12-31,年度分红,2016-03-23,10派4.7元(含税),1520038.344,2016-06-24,10派4.7元(含税),1520038.344,2016-07-01,10派4.7元(含税),1520038.344,,,4.7,,,4.7,,,,714418.0217,2016-07-07,,2016-07-08,,,2016-07-08,,,,,1520038.344,,,,,,,,,313002,实施方案,
12,22997,420600011,华能国际电力股份有限公司,600011.XSHG,2016-06-30,中期分红,2016-08-03,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,22998,420600011,华能国际电力股份有限公司,600011.XSHG,2016-12-31,年度分红,2017-03-22,10派2.9元(含税),1520038.344,2017-06-14,10派2.9元(含税),1520038.344,2017-06-23,10派2.9元(含税),1520038.344,,,2.9,,,2.9,,,,440811.1198,2017-06-29,,2017-06-30,,,2017-06-30,,,,,1520038.344,,,,,,,,,313002,实施方案,
14,22999,420600011,华能国际电力股份有限公司,600011.XSHG,2017-06-30,中期分红,2017-08-02,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,23000,420600011,华能国际电力股份有限公司,600011.XSHG,2017-12-31,年度分红,2018-03-14,10派1元(含税),1520038.344,2018-05-04,10派1元(含税),1520038.344,2018-05-10,10派1元(含税),1520038.344,,,1.0,,,1.0,,,,152003.8344,2018-05-16,,2018-05-17,,,2018-05-17,,,,,1520038.344,,,,,,,,,313002,实施方案,
16,164765,420600011,华能国际电力股份有限公司,600011.XSHG,2018-06-30,中期分红,2018-08-01,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
17,169154,420600011,华能国际电力股份有限公司,600011.XSHG,2018-12-31,年度分红,2019-03-20,10派1元(含税),1569809.3359,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
