,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,1375,300001741,广深铁路股份有限公司,601333.XSHG,2010-06-30,,2010-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,1376,300001741,广深铁路股份有限公司,601333.XSHG,2010-12-31,年度分红,2011-03-25,10派0.9元(含税),708353.7,2011-06-03,10派0.9元(含税),708353.7,2011-06-17,10派0.9元(含税),708353.7,,,0.9,,,,,,,63751.833,2011-06-22,,2011-06-23,,,2011-06-30,,,,,708353.7,,,,,,,,,313002,实施方案,
2,1377,300001741,广深铁路股份有限公司,601333.XSHG,2011-06-30,中期分红,2011-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,1378,300001741,广深铁路股份有限公司,601333.XSHG,2011-12-31,年度分红,2012-03-28,10派1元(含税),708353.7,2012-05-23,10派1元(含税),708353.7,2012-07-06,10派1元(含税),708353.7,,,1.0,,,,,,,70835.37,2012-07-11,,2012-07-12,,,2012-07-20,,,,,708353.7,,,,,,,,,313002,实施方案,
4,1379,300001741,广深铁路股份有限公司,601333.XSHG,2012-06-30,中期分红,2012-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,1380,300001741,广深铁路股份有限公司,601333.XSHG,2012-12-31,年度分红,2013-03-27,10派0.8元(含税),708353.7,2013-05-24,10派0.8元(含税),708353.7,2013-07-09,10派0.8元(含税),708353.7,,,0.8,,,0.76,,,,56668.296,2013-07-15,,2013-07-16,,,2013-07-22,,,,,708353.7,,,,,,,,,313002,实施方案,
6,1381,300001741,广深铁路股份有限公司,601333.XSHG,2013-06-30,中期分红,2013-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,1382,300001741,广深铁路股份有限公司,601333.XSHG,2013-12-31,年度分红,2014-03-28,10派0.8元(含税),708353.7,2014-05-30,10派0.8元(含税),708353.7,2014-07-22,10派0.8元(含税),708353.7,,,0.8,,,0.76,,,,56668.296,2014-07-25,,2014-07-28,,,2014-07-28,,,,,708353.7,,,,,,,,,313002,实施方案,
8,1383,300001741,广深铁路股份有限公司,601333.XSHG,2014-06-30,中期分红,2014-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,1384,300001741,广深铁路股份有限公司,601333.XSHG,2014-12-31,年度分红,2015-03-26,10派0.5元(含税),708353.7,2015-05-29,10派0.5元(含税),708353.7,2015-07-17,10派0.5元(含税),708353.7,,,0.5,,,0.475,,,,35417.685,2015-07-24,,2015-07-27,,,2015-07-27,,,,,708353.7,,,,,,,,,313002,实施方案,
10,1385,300001741,广深铁路股份有限公司,601333.XSHG,2015-06-30,中期分红,2015-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,1386,300001741,广深铁路股份有限公司,601333.XSHG,2015-12-31,年度分红,2016-03-30,10派0.8元(含税),708353.7,2016-05-27,10派0.8元(含税),708353.7,2016-07-19,10派0.8元(含税),708353.7,,,0.8,,,0.8,,,,56668.296,2016-07-22,,2016-07-25,,,2016-07-25,,,,,708353.7,,,,,,,,,313002,实施方案,
12,1387,300001741,广深铁路股份有限公司,601333.XSHG,2016-06-30,中期分红,2016-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,1388,300001741,广深铁路股份有限公司,601333.XSHG,2016-12-31,年度分红,2017-03-30,10派0.8元(含税),708353.7,2017-06-16,10派0.8元(含税),708353.7,2017-08-08,10派0.8元(含税),708353.7,,,0.8,,,0.8,,,,56668.296,2017-08-11,,2017-08-14,,,2017-08-14,,,,,708353.7,,,,,,,,,313002,实施方案,
14,1389,300001741,广深铁路股份有限公司,601333.XSHG,2017-06-30,中期分红,2017-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,1390,300001741,广深铁路股份有限公司,601333.XSHG,2017-12-31,年度分红,2018-03-29,10派0.8元(含税),708353.7,2018-06-07,10派0.8元(含税),708353.7,2018-07-27,10派0.8元(含税),708353.7,,,0.8,,,0.8,,,,56668.296,2018-08-02,,2018-08-03,,,2018-08-03,,,,,708353.7,,,,,,,,,313002,实施方案,
16,165994,300001741,广深铁路股份有限公司,601333.XSHG,2018-06-30,中期分红,2018-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
17,169574,300001741,广深铁路股份有限公司,601333.XSHG,2018-12-31,年度分红,2019-03-28,10派0.6元(含税),708353.7,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
