,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002051,163720,430002051,中工国际工程股份有限公司,002051.XSHE,2016-12-31,年度分红,2017-04-01,10送2股派3.5元(含税),2017-04-26,10送2股派3.5元(含税),2017-06-01,10送2股派3.5元(含税),92731.168,3.5,3.5,32455.9088,2017-06-07,2017-06-08,2017-06-08,92731.168,313002,实施方案
002236,5033,300004625,浙江大华技术股份有限公司,002236.XSHE,2016-12-31,年度分红,2017-04-24,10派1元(含税),2017-05-17,10派1元(含税),2017-06-02,10派1元(含税),289941.1405,1.0,1.0,28994.1141,2017-06-07,2017-06-08,2017-06-08,289941.1405,313002,实施方案
002400,10018,300012289,广东省广告集团股份有限公司,002400.XSHE,2016-12-31,年度分红,2017-04-01,10转增3股派0.38元(含税),2017-04-27,10转增3股派0.38元(含税),2017-06-02,10转增3股派0.38元(含税),134102.856,0.38,0.38,5095.9085,2017-06-07,2017-06-08,2017-06-08,134102.856,313002,实施方案
600297,32252,420600297,广汇汽车服务股份公司,600297.XSHG,2016-12-31,年度分红,2017-04-29,10转增3股派2元(含税),2017-05-23,10转增3股派2元(含税),2017-06-02,10转增3股派2元(含税),550040.0678,2.0,2.0,110008.0136,2017-06-07,2017-06-08,2017-06-08,550040.0678,313002,实施方案
600325,33131,420600325,珠海华发实业股份有限公司,600325.XSHG,2016-12-31,年度分红,2017-04-13,10转增8股派8元（含税）,2017-04-29,10转增8股派8元（含税）,2017-06-02,10转增8股派8元（含税）,117684.06199999999,8.0,8.0,94147.2496,2017-06-07,2017-06-08,2017-06-08,117684.06199999999,313002,实施方案
600611,40694,420600611,大众交通(集团)股份有限公司,600611.XSHG,2016-12-31,年度分红,2017-03-31,10派0.75元(含税),2017-04-29,10派0.75元(含税),2017-06-01,10派0.75元(含税),236412.2864,0.75,0.75,17730.9215,2017-06-07,2017-06-08,2017-06-08,236412.2864,313002,实施方案
600704,133369,420600704,物产中大集团股份有限公司,600704.XSHG,2016-12-31,年度分红,2017-04-25,10转增5股派5元(含税),2017-05-17,10转增5股派5元(含税),2017-06-01,10转增5股派5元(含税),287112.1611,5.0,5.0,143556.0806,2017-06-07,2017-06-08,2017-06-08,287112.1611,313002,实施方案
601231,17503,300022058,环旭电子股份有限公司,601231.XSHG,2016-12-31,年度分红,2017-03-25,10派1.18元(含税),2017-04-18,10派1.18元(含税),2017-06-01,10派1.18元(含税),217592.358,1.18,1.18,25675.8982,2017-06-07,2017-06-08,2017-06-08,217592.358,313002,实施方案
