,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000959,161105,430000959,北京首钢股份有限公司,000959.XSHE,2014-12-31,年度分红,2015-03-27,10派0.1元(含税),528938.96,2015-06-27,10派0.1元(含税),528938.96,2015-08-12,10派0.1元(含税),528938.96,0.1,0.095,5289.3896,2015-08-18,2015-08-19,2015-08-19,528938.96,313002,实施方案
600312,32742,420600312,河南平高电气股份有限公司,600312.XSHG,2014-12-31,年度分红,2015-04-17,10派5元(含税),113748.5573,2015-06-27,10派5元(含税),113748.5573,2015-08-12,10派5元(含税),113748.5573,5.0,4.75,56874.2787,2015-08-18,2015-08-19,2015-08-19,113748.5573,313002,实施方案
