,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,131287,420600654,中安科股份有限公司,600654.XSHG,2010-06-30,,2010-08-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,131288,420600654,中安科股份有限公司,600654.XSHG,2010-12-31,年度分红,2011-03-26,不分配不转增,,2011-05-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
2,131289,420600654,中安科股份有限公司,600654.XSHG,2011-06-30,中期分红,2011-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,131290,420600654,中安科股份有限公司,600654.XSHG,2011-12-31,年度分红,2012-03-17,不分配不转增,,2012-04-07,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
4,131291,420600654,中安科股份有限公司,600654.XSHG,2012-06-30,中期分红,2012-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,131292,420600654,中安科股份有限公司,600654.XSHG,2012-12-31,年度分红,2013-03-23,10派0.42元(含税),75504.3154,2013-05-29,10派0.42元(含税),75504.3154,2013-06-20,10派0.42元(含税),75504.3154,,,0.42,,,0.399,,,,3171.1812,2013-06-25,,2013-06-26,,,2013-07-02,,,,,75504.3154,,,,,,,,,313002,实施方案,
6,131293,420600654,中安科股份有限公司,600654.XSHG,2013-06-30,中期分红,2013-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,131294,420600654,中安科股份有限公司,600654.XSHG,2013-12-31,年度分红,2014-03-12,10派0.48元(含税),75504.3154,2014-05-15,10派0.48元(含税),75504.3154,2014-06-25,10派0.48元(含税),75504.3154,,,0.48,,,0.456,,,,3624.2071,2014-06-30,,2014-07-01,,,2014-07-01,,,,,75504.3154,,,,,,,,,313002,实施方案,
8,131295,420600654,中安科股份有限公司,600654.XSHG,2014-06-30,中期分红,2014-08-12,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,131296,420600654,中安科股份有限公司,600654.XSHG,2014-12-31,年度分红,2015-03-31,10派1元(含税),128302.0992,2015-04-24,10派1元(含税),128302.0992,2015-04-29,10派1元(含税),128302.0992,,,1.0,,,0.95,,,,12830.2099,2015-05-05,,2015-05-06,,,2015-05-06,,,,,128302.0992,,,,,,,,,313002,实施方案,
10,131297,420600654,中安科股份有限公司,600654.XSHG,2015-06-30,中期分红,2015-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,131298,420600654,中安科股份有限公司,600654.XSHG,2015-12-31,年度分红,2016-03-31,10派1元(含税),128302.0992,2016-04-21,10派1元(含税),128302.0992,2016-04-28,10派1元(含税),128302.0992,,,1.0,,,1.0,,,,12830.2099,2016-05-05,,2016-05-06,,,2016-05-06,,,,,128302.0992,,,,,,,,,313002,实施方案,
12,131299,420600654,中安科股份有限公司,600654.XSHG,2016-06-30,中期分红,2016-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,131300,420600654,中安科股份有限公司,600654.XSHG,2016-12-31,年度分红,2017-04-29,不分配不转增,,2017-06-10,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
14,131301,420600654,中安科股份有限公司,600654.XSHG,2017-06-30,中期分红,2017-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,43730,420600654,中安科股份有限公司,600654.XSHG,2017-12-31,年度分红,2018-04-28,不分配不转增,,2018-05-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
16,168215,420600654,中安科股份有限公司,600654.XSHG,2018-06-30,中期分红,2018-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
