,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,29833,420600221,海南航空控股股份有限公司,600221.XSHG,2010-06-30,中期分红,2010-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,29834,420600221,海南航空控股股份有限公司,600221.XSHG,2010-12-31,年度分红,2011-03-15,10派0.5元(含税),412549.0895,2011-04-13,10派0.5元(含税),412549.0895,2011-05-23,10派0.5元(含税),412549.0895,,,0.5,0.0764,,,6.5443,,,20627.4545,2011-05-26,2011-06-01,2011-05-27,2011-05-27,2011-05-26,2011-06-10,2011-06-10,,,,412549.0895,,,,,,,,6.54426,313002,实施方案,
2,29835,420600221,海南航空控股股份有限公司,600221.XSHG,2011-06-30,中期分红,2011-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,29836,420600221,海南航空控股股份有限公司,600221.XSHG,2011-12-31,年度分红,2012-03-31,10派1.2元(含税),412549.0895,2012-04-27,10派1.2元(含税),412549.0895,2012-06-06,10派1.2元(含税),412549.0895,,,1.2,0.1906,,,6.2953,,,49505.8907,2012-06-11,2012-06-14,2012-06-12,2012-06-12,2012-06-11,2012-06-20,2012-06-20,,,,412549.0895,,,,,,,,,313002,实施方案,
4,29837,420600221,海南航空控股股份有限公司,600221.XSHG,2012-06-30,中期分红,2012-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,29838,420600221,海南航空控股股份有限公司,600221.XSHG,2012-12-31,年度分红,2013-03-15,10转增10股派1元(含税),609109.0895,2013-04-26,10转增10股派1元(含税),609109.0895,2013-06-03,10转增10股派1元(含税),609109.0895,,10.0,1.0,0.1603,,0.95,6.2371,,609109.0895,60910.909,2013-06-06,2013-06-14,2013-06-07,2013-06-07,2013-06-06,2013-06-25,2013-06-25,,2013-06-13,2013-06-18,609109.0895,1218218.179,412515.5295,825031.059,,2013-06-13,2013-06-18,,,313002,实施方案,
6,29839,420600221,海南航空控股股份有限公司,600221.XSHG,2013-06-30,中期分红,2013-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,29840,420600221,海南航空控股股份有限公司,600221.XSHG,2013-12-31,年度分红,2014-03-19,不分配不转增,,2014-05-01,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
8,29841,420600221,海南航空控股股份有限公司,600221.XSHG,2014-06-30,中期分红,2014-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,29842,420600221,海南航空控股股份有限公司,600221.XSHG,2014-12-31,年度分红,2015-03-26,10派0.638元(含税),1218218.179,2015-04-16,10派0.638元(含税),1218218.179,2015-06-03,10派0.638元(含税),1218218.179,,,0.638,0.104,,0.6061,6.137,,,77722.3198,2015-06-08,2015-06-11,2015-06-09,2015-06-09,2015-06-08,2015-06-09,2015-06-18,,,,1218218.179,,,,,,,,,313002,实施方案,
10,29843,420600221,海南航空控股股份有限公司,600221.XSHG,2015-06-30,中期分红,2015-08-14,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,29844,420600221,海南航空控股股份有限公司,600221.XSHG,2015-12-31,年度分红,2016-03-25,不分配不转增,,2016-04-16,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,29845,420600221,海南航空控股股份有限公司,600221.XSHG,2016-06-30,中期分红,2016-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
