,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,154681,430000723,山西美锦能源股份有限公司,000723.XSHE,2010-06-30,,2010-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,154682,430000723,山西美锦能源股份有限公司,000723.XSHE,2010-12-31,年度分红,2011-04-26,不分配不转增,,2011-05-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
2,154683,430000723,山西美锦能源股份有限公司,000723.XSHE,2011-06-30,中期分红,2011-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,154684,430000723,山西美锦能源股份有限公司,000723.XSHE,2011-12-31,年度分红,2012-04-18,不分配不转增,,2012-05-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
4,154685,430000723,山西美锦能源股份有限公司,000723.XSHE,2012-06-30,中期分红,2012-08-15,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,154686,430000723,山西美锦能源股份有限公司,000723.XSHE,2012-12-31,年度分红,2013-04-23,10送10股派2元(含税),13959.9195,2013-05-16,10送10股派2元(含税),13959.9195,2013-05-31,10送10股派2元(含税),13959.9195,10.0,,2.0,,,1.4,,13959.9195,,2791.9839,2013-06-05,,2013-06-06,,,2013-06-06,,2013-06-06,2013-06-06,,13959.9195,27919.839,9743.2051,19486.4102,,,,,,313002,实施方案,
6,154687,430000723,山西美锦能源股份有限公司,000723.XSHE,2013-06-30,中期分红,2013-08-02,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,154688,430000723,山西美锦能源股份有限公司,000723.XSHE,2013-12-31,年度分红,2014-04-25,10派0.15元(含税),27919.839,2014-06-26,10派0.15元(含税),27919.839,2014-07-17,10派0.15元(含税),27919.839,,,0.15,,,0.1425,,,,418.7976,2014-07-22,,2014-07-23,,,2014-07-23,,,,,27919.839,,,,,,,,,313002,实施方案,
8,154689,430000723,山西美锦能源股份有限公司,000723.XSHE,2014-06-30,中期分红,2014-08-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,154690,430000723,山西美锦能源股份有限公司,000723.XSHE,2014-12-31,年度分红,2015-04-30,10派0.05元(含税),27919.839,2015-05-28,10派0.05元(含税),27919.839,2015-06-27,10派0.05元(含税),27919.839,,,0.05,,,0.0475,,,,139.5992,2015-07-03,,2015-07-06,,,2015-07-06,,,,,27919.839,,,,,,,,,313002,实施方案,
10,154691,430000723,山西美锦能源股份有限公司,000723.XSHE,2015-06-30,中期分红,2015-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,154692,430000723,山西美锦能源股份有限公司,000723.XSHE,2015-12-31,年度分红,2016-04-30,不分配不转增,,2016-06-01,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,154693,430000723,山西美锦能源股份有限公司,000723.XSHE,2016-06-30,中期分红,2016-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,154694,430000723,山西美锦能源股份有限公司,000723.XSHE,2016-12-31,年度分红,2017-04-21,10转增8股派1元(含税),228107.339,2017-05-26,10转增8股派1元(含税),228107.339,2017-06-12,10转增8股派1元(含税),228107.339,,8.0,1.0,,,1.0,,,182485.8712,22810.7339,2017-06-15,,2017-06-16,,,2017-06-16,,,2017-06-16,,228107.339,410593.2102,51673.794,93012.8292,,2017-06-16,,,,313002,实施方案,
14,154695,430000723,山西美锦能源股份有限公司,000723.XSHE,2017-06-30,中期分红,2017-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,44425,430000723,山西美锦能源股份有限公司,000723.XSHE,2017-12-31,年度分红,2018-04-03,不分配不转增,,2018-05-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
16,164677,430000723,山西美锦能源股份有限公司,000723.XSHE,2018-06-30,中期分红,2018-08-23,10派2元(含税),405692.3052,2018-09-13,10派2元(含税),405692.3052,2018-10-18,10派2元(含税),414037.8102,,,2.0,,,2.0,,,,82807.562,2018-10-25,,2018-10-26,,,2018-10-26,,,,,414037.8102,,,,以公司未来实施分配方案时股权登记日的总股本为基数。,,,,,313002,实施方案,
17,169062,430000723,山西美锦能源股份有限公司,000723.XSHE,2018-12-31,年度分红,2019-03-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
