,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,130470,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2010-06-30,中期分红,2010-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,130471,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2010-12-31,年度分红,2011-04-15,10派0.5元(含税),164486.9783,2011-05-20,10派0.5元(含税),164486.9783,2011-06-30,10派0.5元(含税),164486.9783,,,0.5,,,,,,,8224.3489,2011-07-05,,2011-07-06,,,2011-07-12,,,,,164486.9783,,,,,,,,,313002,实施方案,
2,130472,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2011-06-30,中期分红,2011-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,130473,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2011-12-31,年度分红,2012-04-18,10派0.7元(含税),164486.9783,2012-06-09,10派0.7元(含税),164486.9783,2012-07-17,10派0.7元(含税),164486.9783,,,0.7,,,,,,,11514.0885,2012-07-20,,2012-07-23,,,2012-07-27,,,,,164486.9783,,,,,,,,,313002,实施方案,
4,130474,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2012-06-30,中期分红,2012-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,130475,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2012-12-31,年度分红,2013-04-13,10派0.7元(含税),164486.9783,2013-06-07,10派0.7元(含税),164486.9783,2013-07-10,10派0.7元(含税),164486.9783,,,0.7,,,0.665,,,,11514.0885,2013-07-15,,2013-07-16,,,2013-07-19,,,,,164486.9783,,,,,,,,,313002,实施方案,
6,130476,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2013-06-30,中期分红,2013-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,130477,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2013-12-31,年度分红,2014-03-29,10派0.7元(含税),164486.9783,2014-04-30,10派0.7元(含税),164486.9783,2014-06-11,10派0.7元(含税),164486.9783,,,0.7,,,0.665,,,,11514.0885,2014-06-16,,2014-06-17,,,2014-06-17,,,,,164486.9783,,,,,,,,,313002,实施方案,
8,130478,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2014-06-30,中期分红,2014-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,130479,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2014-12-31,年度分红,2015-04-03,10送5股派0.35元(含税),164486.9783,2015-05-13,10送5股派0.35元(含税),164486.9783,2015-05-21,10送5股派0.35元(含税),164486.9783,5.0,,0.35,,,0.0825,,82243.4892,,5757.0442,2015-05-26,,2015-05-27,,,2015-05-27,,,2015-05-28,,164486.9783,246730.4675,164486.9783,246730.4675,,,,,,313002,实施方案,
10,130480,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2015-06-30,中期分红,2015-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,130481,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2015-12-31,年度分红,2016-03-05,10派0.6元(含税),246730.4675,2016-04-16,10派0.6元(含税),246730.4675,2016-05-25,10派0.6元(含税),246730.4675,,,0.6,,,0.6,,,,14803.8281,2016-05-30,,2016-05-31,,,2016-05-31,,,,,246730.4675,,,,,,,,,313002,实施方案,
12,130482,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2016-06-30,中期分红,2016-08-12,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
