,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000536,148305,430000536,华映科技(集团)股份有限公司,000536.XSHE,2011-12-31,年度分红,2012-03-08,10派5.2元(含税),70049.3506,2012-03-30,10派5.2元(含税),70049.3506,2012-04-21,10派5.2元(含税),70049.3506,5.2,36425.6623,2012-04-26,2012-04-27,2012-04-27,70049.3506,313002,实施方案
002152,2891,300003423,广州广电运通金融电子股份有限公司,002152.XSHE,2011-12-31,年度分红,2012-03-29,10转增4股派1元(含税),44478.4111,2012-04-20,10转增4股派1元(含税),44478.4111,2012-04-21,10转增4股派1元(含税),44478.4111,1.0,4447.8411,2012-04-26,2012-04-27,2012-04-27,44478.4111,313002,实施方案
300072,9290,300011371,北京三聚环保新材料股份有限公司,300072.XSHE,2011-12-31,年度分红,2012-03-20,10转增10股派1元(含税),19454.0,2012-04-11,10转增10股派1元(含税),19454.0,2012-04-19,10转增10股派1元(含税),19454.0,1.0,1945.4,2012-04-26,2012-04-27,2012-04-27,19454.0,313002,实施方案
300251,15741,300020527,北京光线传媒股份有限公司,300251.XSHE,2011-12-31,年度分红,2012-03-15,10转增12股派10元(含税),10960.0,2012-04-06,10转增12股派10元(含税),10960.0,2012-04-23,10转增12股派10元(含税),10960.0,10.0,10960.0,2012-04-26,2012-04-27,2012-04-27,10960.0,313002,实施方案
600157,27592,420600157,永泰能源股份有限公司,600157.XSHG,2011-12-31,年度分红,2012-03-23,10转增10股派1元(含税),88377.9765,2012-04-13,10转增10股派1元(含税),88377.9765,2012-04-18,10转增10股派1元(含税),88377.9765,1.0,8837.7977,2012-04-23,2012-04-24,2012-04-27,88377.9765,313002,实施方案
600309,32630,420600309,万华化学集团股份有限公司,600309.XSHG,2011-12-31,年度分红,2012-03-07,10派6元(含税),216233.47199999998,2012-04-07,10派6元(含税),216233.47199999998,2012-04-18,10派6元(含税),216233.47199999998,6.0,129740.0832,2012-04-23,2012-04-24,2012-04-27,216233.47199999998,313002,实施方案
601360,17292,300021962,三六零安全科技股份有限公司,601360.XSHG,2011-12-31,年度分红,2012-03-13,10派1.5元(含税),22400.0,2012-04-06,10派1.5元(含税),22400.0,2012-04-18,10派1.5元(含税),22400.0,1.5,3360.0,2012-04-23,2012-04-24,2012-04-27,22400.0,313002,实施方案
