,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,159365,430000898,鞍钢股份有限公司,000898.XSHE,2010-06-30,,2010-08-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,159366,430000898,鞍钢股份有限公司,000898.XSHE,2010-12-31,年度分红,2011-03-30,10派1.5元(含税),723480.7847,2011-05-31,10派1.5元(含税),723480.7847,2011-06-15,10派1.5元(含税),723480.7847,,,1.5,,,,,,,108522.1177,2011-06-20,,2011-06-21,,,2011-06-21,,,,,723480.7847,,,,,,,,,313002,实施方案,
2,159367,430000898,鞍钢股份有限公司,000898.XSHE,2011-06-30,中期分红,2011-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,159368,430000898,鞍钢股份有限公司,000898.XSHE,2011-12-31,年度分红,2012-03-28,不分配不转增,,2012-05-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
4,159369,430000898,鞍钢股份有限公司,000898.XSHE,2012-06-30,中期分红,2012-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,159370,430000898,鞍钢股份有限公司,000898.XSHE,2012-12-31,年度分红,2013-03-28,不分配不转增,,2013-06-01,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
6,159371,430000898,鞍钢股份有限公司,000898.XSHE,2013-06-30,中期分红,2013-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,159372,430000898,鞍钢股份有限公司,000898.XSHE,2013-12-31,年度分红,2014-03-31,10派0.27元(含税),723480.7847,2014-06-05,10派0.27元(含税),723480.7847,2014-06-24,10派0.27元(含税),723480.7847,,,0.27,,,0.2565,,,,19533.9812,2014-06-27,,2014-06-30,,,2014-06-30,,,,,723480.7847,,,,,,,,,313002,实施方案,
8,159373,430000898,鞍钢股份有限公司,000898.XSHE,2014-06-30,中期分红,2014-08-14,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,159374,430000898,鞍钢股份有限公司,000898.XSHE,2014-12-31,年度分红,2015-03-31,10派0.45元(含税),723480.7847,2015-06-04,10派0.45元(含税),723480.7847,2015-06-24,10派0.45元(含税),723480.7847,,,0.45,,,0.4275,,,,32556.6353,2015-06-29,,2015-06-30,,,2015-06-30,,,,,723480.7847,,,,,,,,,313002,实施方案,
10,159375,430000898,鞍钢股份有限公司,000898.XSHE,2015-06-30,中期分红,2015-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,159376,430000898,鞍钢股份有限公司,000898.XSHE,2015-12-31,年度分红,2016-03-31,不分配不转增,,2016-06-13,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,159377,430000898,鞍钢股份有限公司,000898.XSHE,2016-06-30,中期分红,2016-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,159378,430000898,鞍钢股份有限公司,000898.XSHE,2016-12-31,年度分红,2017-03-29,10派0.67元(含税),723480.7847,2017-06-09,10派0.67元(含税),723480.7847,2017-06-23,10派0.67元(含税),723480.7847,,,0.67,,,0.67,,,,48473.2126,2017-06-29,,2017-06-30,,,2017-06-30,,,,,723480.7847,,,,,,,,,313002,实施方案,
14,159379,430000898,鞍钢股份有限公司,000898.XSHE,2017-06-30,中期分红,2017-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,44589,430000898,鞍钢股份有限公司,000898.XSHE,2017-12-31,年度分红,2018-03-27,10派2.32元(含税),723480.7847,2018-06-06,10派2.32元(含税),723480.7847,2018-06-23,10派2.32元(含税),723480.7847,,,2.32,,,2.32,,,,167847.5421,2018-06-28,,2018-06-29,,,2018-06-29,,,,,723480.7847,,,,,,,,,313002,实施方案,
16,167088,430000898,鞍钢股份有限公司,000898.XSHE,2018-06-30,中期分红,2018-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
17,169103,430000898,鞍钢股份有限公司,000898.XSHE,2018-12-31,年度分红,2019-03-19,10转增3股派2.2元(含税),723480.7847,,,,,,,,3.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
