,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,23558,420600038,中航直升机股份有限公司,600038.XSHG,2010-06-30,,2010-08-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,23559,420600038,中航直升机股份有限公司,600038.XSHG,2010-12-31,年度分红,2011-03-30,10派1元(含税),33735.0,2011-05-19,10派1元(含税),33735.0,2011-07-04,10派1元(含税),33735.0,,,1.0,,,,,,,3373.5,2011-07-08,,2011-07-11,,,2011-07-15,,,,,33735.0,,,,,,,,,313002,实施方案,
2,23560,420600038,中航直升机股份有限公司,600038.XSHG,2011-06-30,中期分红,2011-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,23561,420600038,中航直升机股份有限公司,600038.XSHG,2011-12-31,年度分红,2012-03-28,10派1元(含税),33735.0,2012-06-19,10派1元(含税),33735.0,2012-08-03,10派1元(含税),33735.0,,,1.0,,,,,,,3373.5,2012-08-10,,2012-08-13,,,2012-08-17,,,,,33735.0,,,,,,,,,313002,实施方案,
4,23562,420600038,中航直升机股份有限公司,600038.XSHG,2012-06-30,中期分红,2012-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,23563,420600038,中航直升机股份有限公司,600038.XSHG,2012-12-31,年度分红,2013-03-26,10派1.6元(含税),33735.0,2013-05-22,10派1.6元(含税),33735.0,2013-06-04,10派1.6元(含税),33735.0,,,1.6,,,1.52,,,,5397.6,2013-06-13,,2013-06-14,,,2013-06-20,,,,,33735.0,,,,,,,,,313002,实施方案,
6,23564,420600038,中航直升机股份有限公司,600038.XSHG,2013-06-30,中期分红,2013-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,23565,420600038,中航直升机股份有限公司,600038.XSHG,2013-12-31,年度分红,2014-03-26,10派1.3元(含税),58947.6716,2014-06-17,10派1.3元(含税),58947.6716,2014-08-11,10派1.3元(含税),58947.6716,,,1.3,,,1.235,,,,7663.1973,2014-08-14,,2014-08-15,,,2014-08-15,,,,,58947.6716,,,,,,,,,313002,实施方案,
8,23566,420600038,中航直升机股份有限公司,600038.XSHG,2014-06-30,中期分红,2014-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,23567,420600038,中航直升机股份有限公司,600038.XSHG,2014-12-31,年度分红,2015-03-31,10派1.4元(含税),58947.6716,2015-05-23,10派1.4元(含税),58947.6716,2015-07-03,10派1.4元(含税),58947.6716,,,1.4,,,1.33,,,,8252.674,2015-07-08,,2015-07-09,,,2015-07-09,,,,,58947.6716,,,,,,,,,313002,实施方案,
10,23568,420600038,中航直升机股份有限公司,600038.XSHG,2015-06-30,中期分红,2015-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,23569,420600038,中航直升机股份有限公司,600038.XSHG,2015-12-31,年度分红,2016-03-30,10派2.5元(含税),58947.6716,2016-06-21,10派2.5元(含税),58947.6716,2016-07-13,10派2.5元(含税),58947.6716,,,2.5,,,2.5,,,,14736.9179,2016-07-19,,2016-07-20,,,2016-07-20,,,,,58947.6716,,,,,,,,,313002,实施方案,
12,23570,420600038,中航直升机股份有限公司,600038.XSHG,2016-06-30,中期分红,2016-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,23571,420600038,中航直升机股份有限公司,600038.XSHG,2016-12-31,年度分红,2017-03-16,10派2.3元(含税),58947.6716,2017-04-27,10派2.3元(含税),58947.6716,2017-06-20,10派2.3元(含税),58947.6716,,,2.3,,,2.3,,,,13557.9645,2017-06-23,,2017-06-26,,,2017-06-26,,,,,58947.6716,,,,,,,,,313002,实施方案,
14,23572,420600038,中航直升机股份有限公司,600038.XSHG,2017-06-30,中期分红,2017-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,23573,420600038,中航直升机股份有限公司,600038.XSHG,2017-12-31,年度分红,2018-03-17,10派2.33元(含税),58947.6716,2018-05-19,10派2.33元(含税),58947.6716,2018-07-04,10派2.33元(含税),58947.6716,,,2.33,,,2.33,,,,13734.8075,2018-07-10,,2018-07-11,,,2018-07-11,,,,,58947.6716,,,,,,,,,313002,实施方案,
16,166492,420600038,中航直升机股份有限公司,600038.XSHG,2018-06-30,中期分红,2018-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
17,169203,420600038,中航直升机股份有限公司,600038.XSHG,2018-12-31,年度分红,2019-03-21,10派2.6元(含税),58947.6716,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
