,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000540,148493,430000540,中天金融集团股份有限公司,000540.XSHE,2016-12-31,年度分红,2017-04-26,10派2元(含税),469656.5036,2017-05-17,10派2元(含税),469656.5036,2017-07-06,10派1.998635元(含税),469971.1436,1.9986,1.9986,93931.3007,2017-07-11,2017-07-12,2017-07-12,469971.1436,313002,实施方案
000686,153422,430000686,东北证券股份有限公司,000686.XSHE,2016-12-31,年度分红,2017-04-29,10派1元(含税),234045.2915,2017-05-20,10派1元(含税),234045.2915,2017-07-06,10派1元(含税),234045.2915,1.0,1.0,23404.5292,2017-07-11,2017-07-12,2017-07-12,234045.2915,313002,实施方案
000690,153559,430000690,广东宝丽华新能源股份有限公司,000690.XSHE,2016-12-31,年度分红,2017-04-22,10派0.33元(含税),217588.7862,2017-05-13,10派0.33元(含税),217588.7862,2017-07-06,10派0.33元(含税),217588.7862,0.33,0.33,7180.4299,2017-07-11,2017-07-12,2017-07-12,217588.7862,313002,实施方案
002174,3364,300003663,游族网络股份有限公司,002174.XSHE,2016-12-31,年度分红,2017-04-10,10派0.7元(含税),86131.5045,2017-06-28,10派0.7元(含税),86131.5045,2017-07-05,10派0.7元(含税),86131.5045,0.7,0.7,6029.2053,2017-07-11,2017-07-12,2017-07-12,86131.5045,313002,实施方案
300315,17449,300022022,北京掌趣科技股份有限公司,300315.XSHE,2016-12-31,年度分红,2017-04-25,10派0.19元(含税),277087.4854,2017-05-16,10派0.19元(含税),277087.4854,2017-07-06,10派0.19元(含税),277087.4854,0.19,0.19,5264.6622,2017-07-11,2017-07-12,2017-07-12,277087.4854,313002,实施方案
600362,34153,420600362,江西铜业股份有限公司,600362.XSHG,2016-12-31,年度分红,2017-03-30,10派1.5元(含税),346272.9405,2017-06-08,10派1.5元(含税),346272.9405,2017-07-06,10派1.5元(含税),346272.9405,1.5,1.5,51940.9411,2017-07-11,2017-07-12,2017-07-12,346272.9405,313002,实施方案
601169,3343,300003642,北京银行股份有限公司,601169.XSHG,2016-12-31,年度分红,2017-04-26,10送2股派2.5元(含税),1520600.0,2017-05-19,10送2股派2.5元(含税),1520600.0,2017-07-06,10送2股派2.5元(含税),1520667.5685,2.5,2.5,380166.8921,2017-07-11,2017-07-12,2017-07-12,1520667.5685,313002,实施方案
601928,16929,300021782,江苏凤凰出版传媒股份有限公司,601928.XSHG,2016-12-31,年度分红,2017-04-27,10派1.5元(含税),254490.0,2017-06-03,10派1.5元(含税),254490.0,2017-07-06,10派1.5元(含税),254490.0,1.5,1.5,38173.5,2017-07-11,2017-07-12,2017-07-12,254490.0,313002,实施方案
