,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000009,142883,430000009,中国宝安集团股份有限公司,000009.XSHE,2010-12-31,年度分红,2011-03-23,10派0.2元(含税),109075.0529,2011-06-30,10派0.2元(含税),109075.0529,2011-07-27,10派0.2元(含税),109075.0529,0.2,2181.5011,2011-08-02,2011-08-03,2011-08-03,109075.0529,313002,实施方案
600550,38698,420600550,保定天威保变电气股份有限公司,600550.XSHG,2010-12-31,年度分红,2011-03-01,10派2元(含税),137299.0906,2011-06-08,10派2元(含税),137299.0906,2011-07-22,10派2元(含税),137299.0906,2.0,27459.8181,2011-07-27,2011-07-28,2011-08-03,137299.0906,313002,实施方案
