,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,6989,300008689,江苏洋河酒厂股份有限公司,002304.XSHE,2010-06-30,,2010-08-20,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,6990,300008689,江苏洋河酒厂股份有限公司,002304.XSHE,2010-12-31,年度分红,2011-03-30,10转增10股派10元(含税),45000.0,2011-04-23,10转增10股派10元(含税),45000.0,2011-05-06,10转增10股派10元(含税),45000.0,,10.0,10.0,,,,,,45000.0,45000.0,2011-05-12,,2011-05-13,,,2011-05-13,,,2011-05-13,,45000.0,90000.0,20493.0672,40986.1344,,2011-05-13,,,,313002,实施方案,
2,6991,300008689,江苏洋河酒厂股份有限公司,002304.XSHE,2011-06-30,中期分红,2011-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,6992,300008689,江苏洋河酒厂股份有限公司,002304.XSHE,2011-12-31,年度分红,2012-04-21,10转增2股派15元(含税),90000.0,2012-05-18,10转增2股派15元(含税),90000.0,2012-05-25,10转增2股派15元(含税),90000.0,,2.0,15.0,,,,,,18000.0,135000.0,2012-05-31,,2012-06-01,,,2012-06-01,,,2012-06-01,,90000.0,108000.0,40986.1344,49183.3613,,2012-06-01,,,,313002,实施方案,
4,6993,300008689,江苏洋河酒厂股份有限公司,002304.XSHE,2012-06-30,中期分红,2012-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,6994,300008689,江苏洋河酒厂股份有限公司,002304.XSHE,2012-12-31,年度分红,2013-04-23,10派20元(含税),108000.0,2013-05-18,10派20元(含税),108000.0,2013-06-01,10派20元(含税),108000.0,,,20.0,,,19.0,,,,216000.0,2013-06-06,,2013-06-07,,,2013-06-07,,,,,108000.0,,,,,,,,,313002,实施方案,
6,6995,300008689,江苏洋河酒厂股份有限公司,002304.XSHE,2013-06-30,中期分红,2013-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,6996,300008689,江苏洋河酒厂股份有限公司,002304.XSHE,2013-12-31,年度分红,2014-04-23,10派20元(含税),108000.0,2014-05-21,10派20元(含税),108000.0,2014-06-12,10派20.066510元(含税),107642.0,,,20.0665,,,19.0632,,,,215999.9269,2014-06-17,,2014-06-18,,,2014-06-18,,,,,107642.0,,,,2014-06-12：因回购股份注销，分配股本基数和派息比例相应调整。,,,,,313002,实施方案,
8,6997,300008689,江苏洋河酒厂股份有限公司,002304.XSHE,2014-06-30,中期分红,2014-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,6998,300008689,江苏洋河酒厂股份有限公司,002304.XSHE,2014-12-31,年度分红,2015-04-29,10转增4股派20元(含税),107642.0,2015-05-27,10转增4股派20元(含税),107642.0,2015-06-11,10转增4股派20元(含税),107642.0,,4.0,20.0,,,19.0,,,43056.8,215284.0,2015-06-17,,2015-06-18,,,2015-06-18,,,2015-06-18,,107642.0,150698.8,87731.9434,122824.7208,,2015-06-18,,,,313002,实施方案,
