,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000100,145320,430000100,TCL集团股份有限公司,000100.XSHE,2012-12-31,年度分红,2013-02-27,10派0.38元(含税),847621.8834,2013-04-02,10派0.38元(含税),847621.8834,2013-04-03,10派0.38元(含税),847621.8834,0.38,0.361,32209.6316,2013-04-11,2013-04-12,2013-04-12,847621.8834,313002,实施方案
300251,15743,300020527,北京光线传媒股份有限公司,300251.XSHE,2012-12-31,年度分红,2013-03-08,10转增11股派4元(含税),24112.0,2013-03-30,10转增11股派4元(含税),24112.0,2013-04-03,10转增11股派4元(含税),24112.0,4.0,3.8,9644.8,2013-04-11,2013-04-12,2013-04-12,24112.0,313002,实施方案
601360,17294,300021962,三六零安全科技股份有限公司,601360.XSHG,2012-12-31,年度分红,2013-02-28,10转增8股派3元(含税),23130.0,2013-03-21,10转增8股派3元(含税),23130.0,2013-03-29,10转增8股派3元(含税),23130.0,3.0,2.85,6939.0,2013-04-03,2013-04-08,2013-04-12,23130.0,313002,实施方案
