,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,161452,430000970,北京中科三环高技术股份有限公司,000970.XSHE,2010-06-30,,2010-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,161453,430000970,北京中科三环高技术股份有限公司,000970.XSHE,2010-12-31,年度分红,2011-04-02,10派0.7元(含税),50760.0,2011-04-27,10派0.7元(含税),50760.0,2011-06-17,10派0.7元(含税),50760.0,,,0.7,,,,,,,3553.2,2011-06-23,,2011-06-24,,,2011-06-24,,,,,50760.0,,,,,,,,,313002,实施方案,
2,161454,430000970,北京中科三环高技术股份有限公司,000970.XSHE,2011-06-30,中期分红,2011-08-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,161455,430000970,北京中科三环高技术股份有限公司,000970.XSHE,2011-12-31,年度分红,2012-04-27,不分配不转增,,2012-06-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
4,161456,430000970,北京中科三环高技术股份有限公司,000970.XSHE,2012-06-30,中期分红,2012-08-22,10派2元(含税),53260.0,2012-09-21,10派2元(含税),53260.0,2012-10-12,10派2元(含税),53260.0,,,2.0,,,,,,,10652.0,2012-10-18,,2012-10-19,,,2012-10-19,,,,,53260.0,,,,,,,,,313002,实施方案,
5,161457,430000970,北京中科三环高技术股份有限公司,000970.XSHE,2012-12-31,年度分红,2013-04-26,10送5转增5股派2元(含税),53260.0,2013-05-23,10送5转增5股派2元(含税),53260.0,2013-05-25,10送5转增5股派2元(含税),53260.0,5.0,5.0,2.0,,,1.65,,26630.0,26630.0,10652.0,2013-05-31,,2013-06-03,,,2013-06-03,,2013-06-03,2013-06-03,,53260.0,106520.0,53260.0,106520.0,,2013-06-03,,,,313002,实施方案,
6,161458,430000970,北京中科三环高技术股份有限公司,000970.XSHE,2013-06-30,中期分红,2013-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,161459,430000970,北京中科三环高技术股份有限公司,000970.XSHE,2013-12-31,年度分红,2014-03-29,10派1元(含税),106520.0,2014-04-24,10派1元(含税),106520.0,2014-06-12,10派1元(含税),106520.0,,,1.0,,,0.95,,,,10652.0,2014-06-19,,2014-06-20,,,2014-06-20,,,,,106520.0,,,,,,,,,313002,实施方案,
8,161460,430000970,北京中科三环高技术股份有限公司,000970.XSHE,2014-06-30,中期分红,2014-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,161461,430000970,北京中科三环高技术股份有限公司,000970.XSHE,2014-12-31,年度分红,2015-03-28,10派0.85元(含税),106520.0,2015-04-25,10派0.85元(含税),106520.0,2015-06-10,10派0.85元(含税),106520.0,,,0.85,,,0.8075,,,,9054.2,2015-06-17,,2015-06-18,,,2015-06-18,,,,,106520.0,,,,,,,,,313002,实施方案,
10,161462,430000970,北京中科三环高技术股份有限公司,000970.XSHE,2015-06-30,中期分红,2015-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
