,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,17440,300022022,北京掌趣科技股份有限公司,300315.XSHE,2012-06-30,中期分红,2012-08-15,10派1.5元(含税),16366.0,2012-08-31,10派1.5元(含税),16366.0,2012-10-16,10派1.5元(含税),16366.0,,,1.5,,,,,,,2454.9,2012-10-19,,2012-10-22,,,2012-10-22,,,,,16366.0,,,,,,,,,313002,实施方案,
1,17441,300022022,北京掌趣科技股份有限公司,300315.XSHE,2012-12-31,年度分红,2013-04-19,10转增12股派1元(含税),16366.0,2013-05-15,10转增12股派1元(含税),16366.0,2013-05-16,10转增12股派1元(含税),16366.0,,12.0,1.0,,,0.95,,,19639.2,1636.6,2013-05-22,,2013-05-23,,,2013-05-23,,,2013-05-23,,16366.0,36005.2,8895.52,19570.144,,2013-05-23,,,,313002,实施方案,
2,17442,300022022,北京掌趣科技股份有限公司,300315.XSHE,2013-06-30,中期分红,2013-08-23,10转增8股,39169.8607,2013-09-11,10转增8股,39169.8607,2013-09-13,10转增8股,39169.8607,,8.0,,,,,,,31335.8885,,2013-09-18,,2013-09-23,,,,,,2013-09-23,,39169.8607,70505.7492,17882.2985,32188.1373,,2013-09-23,,,,313002,实施方案,
3,17443,300022022,北京掌趣科技股份有限公司,300315.XSHE,2013-12-31,年度分红,2014-04-25,10转增6股派0.56元(含税),77163.6261,2014-05-15,10转增6股派0.56元(含税),77163.6261,2014-05-16,10转增6股派0.56元(含税),77163.6261,,6.0,0.56,,,0.532,,,46298.1757,4321.1631,2014-05-22,,2014-05-23,,,2014-05-23,,,2014-05-23,,77163.6261,123461.8017,33540.4674,53664.7478,,2014-05-23,,,,313002,实施方案,
4,17444,300022022,北京掌趣科技股份有限公司,300315.XSHE,2014-06-30,中期分红,2014-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,17445,300022022,北京掌趣科技股份有限公司,300315.XSHE,2014-12-31,年度分红,2015-04-18,10转增9股派0.29元(含税),129760.8394,2015-05-08,10转增9股派0.29元(含税),129760.8394,2015-05-14,10转增9股派0.29元(含税),129760.8394,,9.0,0.29,,,0.2755,,,116784.7554,3763.0643,2015-05-21,,2015-05-22,,,2015-05-22,,,2015-05-22,,129760.8394,246545.5948,78346.3451,148858.0557,,2015-05-22,,,,313002,实施方案,
6,17446,300022022,北京掌趣科技股份有限公司,300315.XSHE,2015-06-30,中期分红,2015-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,17447,300022022,北京掌趣科技股份有限公司,300315.XSHE,2015-12-31,年度分红,2016-04-21,10派0.17元(含税),277388.378,2016-05-12,10派0.17元(含税),277388.378,2016-07-05,10派0.17元(含税),277388.378,,,0.17,,,0.17,,,,4715.6024,2016-07-08,,2016-07-11,,,2016-07-11,,,,,277388.378,,,,,,,,,313002,实施方案,
8,17448,300022022,北京掌趣科技股份有限公司,300315.XSHE,2016-06-30,中期分红,2016-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,17449,300022022,北京掌趣科技股份有限公司,300315.XSHE,2016-12-31,年度分红,2017-04-25,10派0.19元(含税),277087.4854,2017-05-16,10派0.19元(含税),277087.4854,2017-07-06,10派0.19元(含税),277087.4854,,,0.19,,,0.19,,,,5264.6622,2017-07-11,,2017-07-12,,,2017-07-12,,,,,277087.4854,,,,,,,,,313002,实施方案,
10,17450,300022022,北京掌趣科技股份有限公司,300315.XSHE,2017-06-30,中期分红,2017-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,17451,300022022,北京掌趣科技股份有限公司,300315.XSHE,2017-12-31,年度分红,2018-04-25,10派0.1元(含税),275799.2863,2018-05-16,10派0.1元(含税),275799.2863,2018-07-05,10派0.1元(含税),275799.2863,,,0.1,,,0.1,,,,2757.9929,2018-07-11,,2018-07-12,,,2018-07-12,,,,,275799.2863,,,,,,,,,313002,实施方案,
12,167211,300022022,北京掌趣科技股份有限公司,300315.XSHE,2018-06-30,中期分红,2018-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
