,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,33728,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2010-06-30,,2010-08-14,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,33729,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2010-12-31,年度分红,2011-04-23,10派1元(含税),240500.0,2011-05-21,10派1元(含税),240500.0,2011-06-23,10派1元(含税),240500.0,,,1.0,,,,,,,24050.0,2011-06-30,,2011-07-01,,,2011-07-11,,,,,240500.0,,,,,,,,,313002,实施方案,
2,33730,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2011-06-30,中期分红,2011-08-09,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,33731,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2011-12-31,年度分红,2012-04-24,10派2元(含税),240500.0,2012-05-19,10派2元(含税),240500.0,2012-06-28,10派2元(含税),240500.0,,,2.0,,,,,,,48100.0,2012-07-03,,2012-07-04,,,2012-07-13,,,,,240500.0,,,,,,,,,313002,实施方案,
4,33732,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2012-06-30,中期分红,2012-08-08,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,33733,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2012-12-31,年度分红,2013-04-26,10派2.86元(含税),240500.0,2013-05-18,10派2.86元(含税),240500.0,2013-06-28,10派2.86元(含税),240500.0,,,2.86,,,2.717,,,,68783.0,2013-07-04,,2013-07-05,,,2013-07-10,,,,,240500.0,,,,,,,,,313002,实施方案,
6,33734,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2013-06-30,中期分红,2013-08-16,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,33735,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2013-12-31,年度分红,2014-04-25,10派1.17元(含税),240500.0,2014-05-16,10派1.17元(含税),240500.0,2014-07-03,10派1.17元(含税),240500.0,,,1.17,,,1.1115,,,,28138.5,2014-07-08,,2014-07-09,,,2014-07-09,,,,,240500.0,,,,,,,,,313002,实施方案,
8,33736,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2014-06-30,中期分红,2014-08-08,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,33737,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2014-12-31,年度分红,2015-04-09,不分配不转增,,2015-05-08,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
10,33738,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2015-06-30,中期分红,2015-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,33739,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2015-12-31,年度分红,2016-04-09,不分配不转增,,2016-05-07,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,33740,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2016-06-30,中期分红,2016-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,33741,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2016-12-31,年度分红,2017-04-08,不分配不转增,,2017-05-06,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
14,33742,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2017-06-30,中期分红,2017-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,33743,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2017-12-31,年度分红,2018-04-28,10派2.05元(含税),240500.0,2018-05-19,10派2.05元(含税),240500.0,2018-07-06,10派2.05元(含税),240500.0,,,2.05,,,2.05,,,,49302.5,2018-07-13,,2018-07-16,,,2018-07-16,,,,,240500.0,,,,,,,,,313002,实施方案,
16,166287,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2018-06-30,中期分红,2018-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
