,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,24341,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2010-06-30,中期分红,2010-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,24342,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2010-12-31,年度分红,2011-04-01,10派1元(含税),348745.8977,2011-04-28,10派1元(含税),348745.8977,2011-06-01,10派1元(含税),348745.8977,,,1.0,,,,,,,34874.5898,2011-06-08,,2011-06-09,,,2011-06-15,,,,,348745.8977,,,,,,,,,313002,实施方案,
2,24343,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2011-06-30,中期分红,2011-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,24344,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2011-12-31,年度分红,2012-03-24,10派1元(含税),348745.8977,2012-04-28,10派1元(含税),348745.8977,2012-06-11,10派1元(含税),348745.8977,,,1.0,,,,,,,34874.5898,2012-06-14,,2012-06-15,,,2012-06-20,,,,,348745.8977,,,,,,,,,313002,实施方案,
4,24345,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2012-06-30,中期分红,2012-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,24346,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2012-12-31,年度分红,2013-03-22,10派1.35元(含税),348745.8977,2013-04-27,10派1.35元(含税),348745.8977,2013-06-13,10派1.35元(含税),348745.8977,,,1.35,,,1.2825,,,,47080.6962,2013-06-18,,2013-06-19,,,2013-06-25,,,,,348745.8977,,,,,,,,,313002,实施方案,
6,24347,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2013-06-30,中期分红,2013-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,24348,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2013-12-31,年度分红,2014-04-01,10派1.04元(含税),460477.7412,2014-04-29,10派1.04元(含税),460477.7412,2014-06-20,10派1.04元(含税),460477.7412,,,1.04,,,0.988,,,,47889.6851,2014-06-26,,2014-06-27,,,2014-06-27,,,,,460477.7412,,,,,,,,,313002,实施方案,
8,24349,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2014-06-30,中期分红,2014-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,24350,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2014-12-31,年度分红,2015-03-31,10派1.5元(含税),460477.7412,2015-04-30,10派1.5元(含税),460477.7412,2015-06-19,10派1.5元(含税),460477.7412,,,1.5,,,1.425,,,,69071.6612,2015-06-25,,2015-06-26,,,2015-06-26,,,,,460477.7412,,,,,,,,,313002,实施方案,
10,24351,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2015-06-30,中期分红,2015-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,24352,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2015-12-31,年度分红,2016-03-30,10派1.75元(含税),460477.7412,2016-05-14,10派1.75元(含税),460477.7412,2016-06-23,10派1.75元(含税),460477.7412,,,1.75,,,1.75,,,,80583.6047,2016-06-29,,2016-06-30,,,2016-06-30,,,,,460477.7412,,,,,,,,,313002,实施方案,
12,24353,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2016-06-30,中期分红,2016-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,24354,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2016-12-31,年度分红,2017-03-30,10派2.06元(含税),460477.7412,2017-04-28,10派2.06元(含税),460477.7412,2017-06-19,10派2.06元(含税),460477.7412,,,2.06,,,2.06,,,,94858.4147,2017-06-23,,2017-06-26,,,2017-06-26,,,,,460477.7412,,,,,,,,,313002,实施方案,
14,24355,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2017-06-30,中期分红,2017-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,24356,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2017-12-31,年度分红,2018-03-30,10派2.68元(含税),460477.7412,2018-04-27,10派2.68元(含税),460477.7412,2018-06-15,10派2.68元(含税),460477.7412,,,2.68,,,2.68,,,,123408.0346,2018-06-22,,2018-06-25,,,2018-06-25,,,,,460477.7412,,,,,,,,,313002,实施方案,
16,168148,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2018-06-30,中期分红,2018-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
17,170003,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2018-12-31,年度分红,2019-03-30,10派1.8元(含税),460477.7412,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
