,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000758,155594,430000758,中国有色金属建设股份有限公司,000758.XSHE,2011-12-31,年度分红,2012-04-17,10派1元(含税),76665.6,2012-05-10,10派1元(含税),76665.6,2012-05-11,10派1元(含税),76665.6,1.0,7666.56,2012-05-17,2012-05-18,2012-05-18,76665.6,313002,实施方案
000780,156132,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2011-12-31,年度分红,2012-03-16,10派1元(含税),101430.6324,2012-04-13,10派1元(含税),101430.6324,2012-05-14,10派1元(含税),101430.6324,1.0,10143.0632,2012-05-17,2012-05-18,2012-05-18,101430.6324,313002,实施方案
002378,9307,300011447,崇义章源钨业股份有限公司,002378.XSHE,2011-12-31,年度分红,2012-04-10,10派4元(含税),42821.3646,2012-05-08,10派4元(含税),42821.3646,2012-05-14,10派4元(含税),42821.3646,4.0,17128.5458,2012-05-17,2012-05-18,2012-05-18,42821.3646,313002,实施方案
002431,10732,300012875,棕榈生态城镇发展股份有限公司,002431.XSHE,2011-12-31,年度分红,2012-03-31,10派0.5元(含税),38400.0,2012-04-24,10派0.5元(含税),38400.0,2012-05-11,10派0.5元(含税),38400.0,0.5,1920.0,2012-05-17,2012-05-18,2012-05-18,38400.0,313002,实施方案
600269,31364,420600269,江西赣粤高速公路股份有限公司,600269.XSHG,2011-12-31,年度分红,2012-02-29,10派1元(含税),233540.7014,2012-03-30,10派1元(含税),233540.7014,2012-05-09,10派1元(含税),233540.7014,1.0,23354.0701,2012-05-14,2012-05-15,2012-05-18,233540.7014,313002,实施方案
600271,31429,420600271,航天信息股份有限公司,600271.XSHG,2011-12-31,年度分红,2012-03-22,10派4.2元(含税),92340.0,2012-04-27,10派4.2元(含税),92340.0,2012-05-08,10派4.2元(含税),92340.0,4.2,38782.8,2012-05-11,2012-05-14,2012-05-18,92340.0,313002,实施方案
600376,34550,420600376,北京首都开发股份有限公司,600376.XSHG,2011-12-31,年度分红,2012-03-23,10派1.5元(含税),149467.5,2012-04-21,10派1.5元(含税),149467.5,2012-05-09,10派1.5元(含税),149467.5,1.5,22420.125,2012-05-14,2012-05-15,2012-05-18,149467.5,313002,实施方案
601168,2616,300003262,西部矿业股份有限公司,601168.XSHG,2011-12-31,年度分红,2012-03-16,10派1元(含税),238300.0,2012-04-06,10派1元(含税),238300.0,2012-05-09,10派1元(含税),238300.0,1.0,23830.0,2012-05-14,2012-05-15,2012-05-18,238300.0,313002,实施方案
